Object nr 2,Lap Nr:,Nr. of Corners,Corner 1,x,y
,800,20,C 1,32,46,C 2,10,44,C 3,31,33,C 4,33,66,C 5,17,82,C 6,34,84,C 7,10,57,C 8,25,13,C 9,35,94,C 10,11,72,C 11,16,99,C 12,40,13,C 13,20,48,C 14,8,34,C 15,20,60,C 16,25,74,C 17,16,21,C 18,14,11,C 19,18,38,C 20,25,89
,1600,20,C 1,32,46,C 2,31,33,C 3,10,44,C 4,33,66,C 5,17,82,C 6,34,84,C 7,10,57,C 8,25,13,C 9,35,94,C 10,16,99,C 11,11,72,C 12,40,13,C 13,20,60,C 14,20,48,C 15,8,34,C 16,25,74,C 17,16,21,C 18,14,11,C 19,18,38,C 20,25,89
,2400,19,C 1,32,46,C 2,31,33,C 3,10,44,C 4,34,84,C 5,17,82,C 6,33,66,C 7,10,57,C 8,25,13,C 9,16,99,C 10,40,99,C 11,40,13,C 12,11,72,C 13,20,60,C 14,20,48,C 15,8,34,C 16,16,18,C 17,25,74,C 18,18,38,C 19,25,89
,3200,20,C 1,32,46,C 2,10,44,C 3,31,33,C 4,17,82,C 5,33,66,C 6,34,84,C 7,10,57,C 8,25,13,C 9,20,60,C 10,8,34,C 11,16,99,C 12,40,99,C 13,40,13,C 14,11,72,C 15,20,48,C 16,25,74,C 17,16,21,C 18,18,38,C 19,14,11,C 20,26,95
,4000,19,C 1,32,46,C 2,10,44,C 3,31,33,C 4,17,82,C 5,34,85,C 6,33,66,C 7,10,57,C 8,25,13,C 9,20,60,C 10,16,99,C 11,40,99,C 12,40,13,C 13,8,34,C 14,20,48,C 15,11,72,C 16,25,74,C 17,16,18,C 18,18,38,C 19,26,95
,4800,20,C 1,32,47,C 2,17,82,C 3,34,85,C 4,31,33,C 5,10,44,C 6,33,66,C 7,20,60,C 8,10,57,C 9,20,48,C 10,40,99,C 11,16,99,C 12,40,13,C 13,8,34,C 14,25,13,C 15,11,72,C 16,25,74,C 17,18,38,C 18,14,11,C 19,16,21,C 20,25,90
,5600,20,C 1,27,43,C 2,31,33,C 3,17,82,C 4,34,85,C 5,10,44,C 6,32,55,C 7,33,66,C 8,20,60,C 9,10,57,C 10,40,99,C 11,16,99,C 12,40,13,C 13,8,34,C 14,25,13,C 15,11,72,C 16,25,74,C 17,18,38,C 18,14,11,C 19,16,21,C 20,25,90
,6400,18,C 1,34,76,C 2,32,56,C 3,27,44,C 4,8,35,C 5,11,66,C 6,10,45,C 7,21,61,C 8,31,33,C 9,34,90,C 10,17,82,C 11,16,99,C 12,40,99,C 13,40,13,C 14,18,36,C 15,23,13,C 16,18,51,C 17,16,23,C 18,29,67
,7200,18,C 1,14,54,C 2,27,43,C 3,13,41,C 4,12,80,C 5,31,33,C 6,11,66,C 7,32,53,C 8,11,12,C 9,33,67,C 10,32,88,C 11,35,12,C 12,24,12,C 13,10,94,C 14,12,31,C 15,34,78,C 16,24,74,C 17,19,89,C 18,21,25
,8000,18,C 1,14,54,C 2,32,47,C 3,11,66,C 4,31,33,C 5,12,80,C 6,13,41,C 7,33,67,C 8,34,85,C 9,12,12,C 10,24,12,C 11,35,12,C 12,9,94,C 13,12,31,C 14,24,74,C 15,37,96,C 16,19,91,C 17,18,20,C 18,26,59
,8800,18,C 1,14,54,C 2,27,43,C 3,13,41,C 4,12,80,C 5,31,33,C 6,11,66,C 7,32,53,C 8,11,12,C 9,33,67,C 10,32,88,C 11,24,12,C 12,35,12,C 13,10,94,C 14,12,31,C 15,34,78,C 16,24,74,C 17,19,89,C 18,21,25
,9600,17,C 1,32,47,C 2,14,54,C 3,13,41,C 4,31,33,C 5,12,80,C 6,11,66,C 7,11,12,C 8,33,67,C 9,33,84,C 10,24,12,C 11,35,12,C 12,10,94,C 13,12,31,C 14,24,74,C 15,37,96,C 16,19,89,C 17,21,25
,10400,20,C 1,32,47,C 2,11,66,C 3,14,55,C 4,33,76,C 5,31,33,C 6,9,32,C 7,11,81,C 8,12,12,C 9,24,12,C 10,9,46,C 11,35,12,C 12,33,90,C 13,9,94,C 14,31,63,C 15,19,42,C 16,19,73,C 17,23,83,C 18,20,93,C 19,19,21,C 20,24,55
,11200,17,C 1,14,54,C 2,32,47,C 3,13,41,C 4,12,80,C 5,31,33,C 6,11,66,C 7,11,12,C 8,32,67,C 9,34,85,C 10,24,12,C 11,35,12,C 12,9,94,C 13,12,31,C 14,24,74,C 15,37,96,C 16,19,91,C 17,21,26
,12000,17,C 1,14,54,C 2,32,47,C 3,13,41,C 4,12,80,C 5,11,12,C 6,31,33,C 7,11,66,C 8,33,84,C 9,33,66,C 10,10,31,C 11,24,12,C 12,35,12,C 13,9,94,C 14,24,74,C 15,37,96,C 16,19,89,C 17,17,23
,12800,18,C 1,14,54,C 2,32,47,C 3,13,41,C 4,12,80,C 5,11,12,C 6,11,66,C 7,31,33,C 8,33,67,C 9,34,85,C 10,24,12,C 11,35,12,C 12,9,94,C 13,12,31,C 14,24,74,C 15,37,96,C 16,19,89,C 17,21,25,C 18,26,59
,13600,18,C 1,14,54,C 2,27,43,C 3,12,80,C 4,13,41,C 5,11,12,C 6,31,33,C 7,32,53,C 8,11,66,C 9,32,67,C 10,34,85,C 11,24,12,C 12,35,12,C 13,9,94,C 14,12,31,C 15,37,96,C 16,24,74,C 17,19,89,C 18,21,25
,14400,18,C 1,14,54,C 2,32,47,C 3,12,80,C 4,11,66,C 5,13,41,C 6,11,12,C 7,31,33,C 8,34,85,C 9,33,67,C 10,24,12,C 11,35,12,C 12,9,94,C 13,12,31,C 14,37,96,C 15,24,74,C 16,19,89,C 17,18,20,C 18,26,59
,15200,18,C 1,14,54,C 2,32,47,C 3,13,41,C 4,11,12,C 5,12,80,C 6,11,66,C 7,31,33,C 8,32,67,C 9,34,85,C 10,24,12,C 11,35,12,C 12,9,94,C 13,12,31,C 14,24,74,C 15,37,96,C 16,19,89,C 17,18,20,C 18,26,59
