Object nr 1,Lap Nr:,Nr. of Corners,Corner 1,x,y
,800,17,C 1,34,46,C 2,38,73,C 3,17,44,C 4,16,79,C 5,38,57,C 6,16,67,C 7,16,32,C 8,35,32,C 9,38,83,C 10,16,56,C 11,18,13,C 12,35,13,C 13,40,98,C 14,16,99,C 15,25,94,C 16,26,75,C 17,26,64
,1600,18,C 1,34,46,C 2,38,73,C 3,18,43,C 4,16,79,C 5,38,57,C 6,16,67,C 7,16,32,C 8,16,56,C 9,35,32,C 10,39,90,C 11,35,13,C 12,18,13,C 13,16,99,C 14,25,94,C 15,42,101,C 16,26,75,C 17,26,64,C 18,25,27
,2400,17,C 1,34,46,C 2,38,73,C 3,17,44,C 4,16,79,C 5,38,57,C 6,16,67,C 7,16,32,C 8,39,90,C 9,16,56,C 10,35,13,C 11,18,13,C 12,35,32,C 13,16,99,C 14,25,94,C 15,42,101,C 16,26,75,C 17,26,64
,3200,17,C 1,34,46,C 2,38,73,C 3,17,44,C 4,38,57,C 5,16,79,C 6,16,67,C 7,16,32,C 8,38,83,C 9,16,56,C 10,18,13,C 11,35,13,C 12,35,32,C 13,40,98,C 14,16,99,C 15,25,94,C 16,26,75,C 17,26,64
,4000,16,C 1,34,46,C 2,38,73,C 3,17,44,C 4,16,79,C 5,38,57,C 6,16,59,C 7,39,90,C 8,18,13,C 9,35,13,C 10,16,32,C 11,35,32,C 12,16,99,C 13,24,88,C 14,42,101,C 15,26,75,C 16,26,64
,4800,19,C 1,34,53,C 2,17,44,C 3,38,73,C 4,16,79,C 5,35,13,C 6,38,43,C 7,16,56,C 8,16,68,C 9,18,13,C 10,35,32,C 11,16,33,C 12,39,90,C 13,16,99,C 14,25,94,C 15,42,101,C 16,26,75,C 17,36,63,C 18,27,43,C 19,26,64
,5600,17,C 1,34,53,C 2,22,37,C 3,38,73,C 4,16,79,C 5,16,49,C 6,38,43,C 7,35,13,C 8,16,68,C 9,18,13,C 10,39,90,C 11,35,32,C 12,16,99,C 13,23,57,C 14,25,94,C 15,42,101,C 16,26,75,C 17,36,63
,6400,16,C 1,34,54,C 2,38,67,C 3,20,15,C 4,22,37,C 5,16,65,C 6,16,52,C 7,17,81,C 8,35,13,C 9,38,84,C 10,38,35,C 11,16,99,C 12,40,99,C 13,28,97,C 14,27,86,C 15,33,23,C 16,27,72
,7200,17,C 1,34,46,C 2,20,50,C 3,22,37,C 4,38,73,C 5,16,82,C 6,38,57,C 7,35,13,C 8,16,67,C 9,18,13,C 10,39,90,C 11,16,99,C 12,35,32,C 13,42,101,C 14,24,88,C 15,25,76,C 16,26,64,C 17,25,27
,8000,19,C 1,34,53,C 2,17,77,C 3,20,14,C 4,22,37,C 5,20,51,C 6,16,61,C 7,9,94,C 8,9,12,C 9,22,86,C 10,30,16,C 11,40,87,C 12,39,74,C 13,30,31,C 14,19,99,C 15,36,100,C 16,27,64,C 17,39,64,C 18,39,40,C 19,50,102
,8800,19,C 1,34,53,C 2,17,77,C 3,20,14,C 4,22,37,C 5,17,54,C 6,9,94,C 7,9,12,C 8,22,86,C 9,30,16,C 10,40,87,C 11,25,47,C 12,39,74,C 13,34,65,C 14,30,31,C 15,36,100,C 16,19,99,C 17,26,72,C 18,39,37,C 19,50,102
,9600,20,C 1,34,53,C 2,17,77,C 3,20,14,C 4,22,37,C 5,17,54,C 6,15,94,C 7,9,12,C 8,22,86,C 9,30,16,C 10,40,87,C 11,39,74,C 12,25,47,C 13,18,66,C 14,35,32,C 15,27,75,C 16,36,100,C 17,31,63,C 18,50,102,C 19,26,98,C 20,25,27
,10400,22,C 1,34,54,C 2,16,78,C 3,16,47,C 4,20,15,C 5,20,58,C 6,16,36,C 7,15,94,C 8,9,12,C 9,33,13,C 10,22,86,C 11,39,87,C 12,39,74,C 13,35,33,C 14,33,23,C 15,27,76,C 16,36,100,C 17,30,64,C 18,20,68,C 19,27,45,C 20,25,29,C 21,50,102,C 22,39,44
,11200,19,C 1,34,53,C 2,17,77,C 3,20,14,C 4,17,44,C 5,17,54,C 6,15,94,C 7,9,12,C 8,22,86,C 9,35,43,C 10,30,16,C 11,39,87,C 12,35,32,C 13,39,74,C 14,17,66,C 15,25,33,C 16,27,64,C 17,36,100,C 18,50,102,C 19,26,98
,12000,18,C 1,34,53,C 2,20,14,C 3,17,77,C 4,22,37,C 5,20,50,C 6,16,61,C 7,15,94,C 8,22,86,C 9,9,12,C 10,30,16,C 11,35,43,C 12,39,87,C 13,35,32,C 14,34,66,C 15,34,76,C 16,36,100,C 17,50,102,C 18,25,99
,12800,18,C 1,34,53,C 2,17,77,C 3,20,14,C 4,17,44,C 5,16,61,C 6,15,94,C 7,9,12,C 8,22,86,C 9,30,16,C 10,39,87,C 11,29,30,C 12,34,66,C 13,34,77,C 14,27,43,C 15,36,100,C 16,39,35,C 17,50,102,C 18,26,98
,13600,18,C 1,34,53,C 2,20,14,C 3,17,77,C 4,22,37,C 5,16,61,C 6,20,51,C 7,15,94,C 8,9,12,C 9,22,86,C 10,33,12,C 11,39,87,C 12,35,32,C 13,39,74,C 14,26,64,C 15,36,100,C 16,50,102,C 17,25,27,C 18,26,98
,14400,20,C 1,34,53,C 2,16,78,C 3,20,14,C 4,16,61,C 5,15,35,C 6,20,51,C 7,15,94,C 8,9,12,C 9,22,86,C 10,33,12,C 11,39,87,C 12,35,32,C 13,34,66,C 14,27,43,C 15,26,72,C 16,25,33,C 17,36,100,C 18,39,76,C 19,50,102,C 20,26,98
,15200,19,C 1,34,53,C 2,20,14,C 3,17,77,C 4,16,61,C 5,17,44,C 6,15,94,C 7,9,12,C 8,22,86,C 9,33,12,C 10,39,87,C 11,35,32,C 12,34,65,C 13,39,74,C 14,27,43,C 15,25,33,C 16,26,72,C 17,36,100,C 18,50,102,C 19,25,100
,16000,19,C 1,34,53,C 2,20,14,C 3,16,78,C 4,16,47,C 5,16,61,C 6,22,37,C 7,15,94,C 8,9,12,C 9,22,86,C 10,33,12,C 11,39,87,C 12,39,74,C 13,35,32,C 14,26,76,C 15,36,100,C 16,26,64,C 17,50,102,C 18,26,98,C 19,25,26
,16800,20,C 1,34,53,C 2,16,78,C 3,20,14,C 4,16,61,C 5,16,47,C 6,15,35,C 7,15,94,C 8,9,12,C 9,22,86,C 10,33,12,C 11,24,40,C 12,39,87,C 13,34,66,C 14,35,32,C 15,26,76,C 16,36,100,C 17,39,76,C 18,50,102,C 19,25,29,C 20,26,98
,17600,20,C 1,34,53,C 2,16,78,C 3,20,14,C 4,20,51,C 5,15,35,C 6,16,61,C 7,15,94,C 8,9,12,C 9,22,86,C 10,24,40,C 11,33,12,C 12,39,87,C 13,35,32,C 14,34,66,C 15,26,76,C 16,36,100,C 17,39,76,C 18,25,29,C 19,50,102,C 20,26,98
,18400,20,C 1,34,53,C 2,16,78,C 3,20,14,C 4,15,35,C 5,16,61,C 6,20,51,C 7,15,94,C 8,9,12,C 9,22,86,C 10,33,12,C 11,24,40,C 12,39,87,C 13,39,74,C 14,35,32,C 15,34,65,C 16,26,76,C 17,36,100,C 18,25,29,C 19,50,102,C 20,26,98
,19200,21,C 1,34,54,C 2,16,78,C 3,16,47,C 4,20,14,C 5,15,35,C 6,16,61,C 7,15,94,C 8,9,12,C 9,22,86,C 10,33,12,C 11,25,40,C 12,39,87,C 13,39,74,C 14,35,32,C 15,26,76,C 16,36,100,C 17,27,64,C 18,25,29,C 19,39,64,C 20,50,102,C 21,26,98
,20000,20,C 1,34,54,C 2,16,78,C 3,20,51,C 4,20,14,C 5,15,35,C 6,16,61,C 7,15,94,C 8,9,12,C 9,22,86,C 10,33,13,C 11,25,40,C 12,39,87,C 13,39,74,C 14,26,76,C 15,35,32,C 16,36,100,C 17,31,64,C 18,25,29,C 19,50,102,C 20,26,98
,20800,20,C 1,34,54,C 2,16,78,C 3,20,51,C 4,16,61,C 5,20,14,C 6,16,36,C 7,15,94,C 8,9,12,C 9,22,86,C 10,33,13,C 11,39,87,C 12,39,74,C 13,35,32,C 14,26,76,C 15,27,43,C 16,31,64,C 17,36,100,C 18,25,29,C 19,50,102,C 20,26,98
,21600,21,C 1,34,54,C 2,16,78,C 3,20,51,C 4,20,14,C 5,15,35,C 6,16,61,C 7,15,94,C 8,9,12,C 9,22,86,C 10,33,13,C 11,25,40,C 12,39,87,C 13,35,32,C 14,39,74,C 15,26,76,C 16,31,64,C 17,36,100,C 18,25,29,C 19,50,102,C 20,26,98,C 21,39,45
,22400,20,C 1,34,54,C 2,16,78,C 3,20,51,C 4,20,14,C 5,16,61,C 6,15,35,C 7,15,94,C 8,9,12,C 9,22,86,C 10,33,13,C 11,25,40,C 12,39,87,C 13,39,74,C 14,35,32,C 15,26,76,C 16,31,64,C 17,36,100,C 18,25,29,C 19,26,98,C 20,50,102
,23200,20,C 1,34,54,C 2,16,78,C 3,20,51,C 4,20,14,C 5,16,61,C 6,15,35,C 7,15,94,C 8,9,12,C 9,33,13,C 10,22,86,C 11,25,40,C 12,39,87,C 13,39,74,C 14,35,32,C 15,26,76,C 16,30,64,C 17,36,100,C 18,50,102,C 19,25,29,C 20,26,98
,24000,20,C 1,34,54,C 2,16,78,C 3,20,51,C 4,20,15,C 5,15,35,C 6,16,61,C 7,15,94,C 8,9,12,C 9,22,86,C 10,33,13,C 11,25,40,C 12,39,87,C 13,39,74,C 14,35,32,C 15,26,76,C 16,34,65,C 17,36,100,C 18,25,29,C 19,50,102,C 20,26,98
,24800,21,C 1,34,54,C 2,16,78,C 3,16,47,C 4,16,61,C 5,20,15,C 6,15,35,C 7,15,94,C 8,9,12,C 9,33,13,C 10,22,86,C 11,25,40,C 12,39,87,C 13,39,74,C 14,35,32,C 15,26,76,C 16,36,100,C 17,27,64,C 18,39,64,C 19,25,29,C 20,26,98,C 21,50,102
,25600,21,C 1,34,54,C 2,16,47,C 3,16,78,C 4,20,15,C 5,16,61,C 6,15,36,C 7,15,94,C 8,9,12,C 9,33,13,C 10,25,40,C 11,22,86,C 12,39,87,C 13,35,33,C 14,39,74,C 15,34,65,C 16,26,76,C 17,36,100,C 18,33,23,C 19,24,29,C 20,26,98,C 21,50,102
,26400,22,C 1,34,54,C 2,16,47,C 3,16,78,C 4,20,15,C 5,15,36,C 6,20,58,C 7,15,94,C 8,9,12,C 9,33,13,C 10,25,40,C 11,22,86,C 12,39,87,C 13,35,33,C 14,39,74,C 15,36,100,C 16,26,76,C 17,30,64,C 18,20,68,C 19,33,23,C 20,25,30,C 21,50,102,C 22,26,98
