Object nr 3,Lap Nr:,Nr. of Corners,Corner 1,x,y
,800,21,C 1,29,52,C 2,32,88,C 3,34,77,C 4,33,62,C 5,10,35,C 6,10,60,C 7,33,42,C 8,18,41,C 9,40,13,C 10,40,99,C 11,29,13,C 12,16,98,C 13,12,73,C 14,29,31,C 15,22,90,C 16,22,62,C 17,20,79,C 18,12,49,C 19,17,14,C 20,12,85,C 21,16,24
,1600,19,C 1,29,52,C 2,32,88,C 3,33,62,C 4,34,77,C 5,10,35,C 6,10,60,C 7,33,42,C 8,18,48,C 9,40,13,C 10,40,99,C 11,29,13,C 12,17,95,C 13,12,73,C 14,29,31,C 15,22,62,C 16,20,79,C 17,14,11,C 18,12,85,C 19,16,24
,2400,18,C 1,29,52,C 2,32,88,C 3,34,77,C 4,32,66,C 5,10,35,C 6,10,60,C 7,33,42,C 8,40,13,C 9,18,48,C 10,40,99,C 11,29,13,C 12,29,31,C 13,22,95,C 14,12,73,C 15,12,92,C 16,14,11,C 17,22,62,C 18,20,79
,3200,20,C 1,29,52,C 2,32,88,C 3,33,62,C 4,34,77,C 5,10,35,C 6,10,60,C 7,33,42,C 8,18,41,C 9,40,13,C 10,40,99,C 11,22,95,C 12,29,13,C 13,12,73,C 14,29,31,C 15,12,49,C 16,12,92,C 17,20,79,C 18,22,62,C 19,14,11,C 20,16,24
,4000,19,C 1,29,52,C 2,32,88,C 3,34,77,C 4,33,62,C 5,10,35,C 6,10,60,C 7,33,42,C 8,40,13,C 9,18,48,C 10,40,99,C 11,27,13,C 12,22,95,C 13,12,73,C 14,29,31,C 15,12,92,C 16,20,79,C 17,14,11,C 18,22,62,C 19,16,24
,4800,19,C 1,29,52,C 2,34,77,C 3,32,88,C 4,32,66,C 5,10,35,C 6,11,52,C 7,33,42,C 8,16,98,C 9,19,41,C 10,40,13,C 11,40,99,C 12,29,13,C 13,16,78,C 14,22,90,C 15,11,67,C 16,29,31,C 17,22,62,C 18,14,11,C 19,16,24
,5600,19,C 1,29,52,C 2,34,77,C 3,32,88,C 4,32,66,C 5,10,35,C 6,11,52,C 7,33,42,C 8,18,41,C 9,16,98,C 10,40,13,C 11,40,99,C 12,29,13,C 13,16,78,C 14,22,90,C 15,11,67,C 16,29,31,C 17,14,11,C 18,22,62,C 19,16,24
,6400,16,C 1,29,44,C 2,11,36,C 3,33,63,C 4,35,86,C 5,29,13,C 6,11,53,C 7,17,94,C 8,40,99,C 9,40,13,C 10,18,45,C 11,31,73,C 12,11,67,C 13,16,78,C 14,14,11,C 15,21,62,C 16,29,33
,7200,17,C 1,29,52,C 2,15,56,C 3,12,67,C 4,32,89,C 5,11,36,C 6,32,66,C 7,12,83,C 8,29,12,C 9,14,12,C 10,35,79,C 11,33,42,C 12,9,94,C 13,20,44,C 14,22,90,C 15,29,32,C 16,21,72,C 17,31,100
,8000,17,C 1,29,52,C 2,15,56,C 3,11,36,C 4,12,83,C 5,12,67,C 6,33,69,C 7,32,89,C 8,15,12,C 9,29,12,C 10,35,79,C 11,34,35,C 12,9,94,C 13,20,45,C 14,22,90,C 15,22,72,C 16,31,100,C 17,16,24
,8800,17,C 1,29,52,C 2,15,56,C 3,32,66,C 4,12,67,C 5,11,36,C 6,32,89,C 7,12,83,C 8,29,12,C 9,14,12,C 10,33,42,C 11,35,79,C 12,9,94,C 13,20,45,C 14,22,90,C 15,29,32,C 16,21,72,C 17,31,100
,9600,17,C 1,29,52,C 2,15,56,C 3,11,36,C 4,33,69,C 5,32,89,C 6,12,67,C 7,12,83,C 8,29,12,C 9,33,42,C 10,14,12,C 11,35,79,C 12,9,94,C 13,20,44,C 14,22,90,C 15,29,32,C 16,21,72,C 17,31,100
,10400,18,C 1,29,52,C 2,11,36,C 3,15,49,C 4,12,83,C 5,33,69,C 6,12,67,C 7,16,13,C 8,33,36,C 9,32,89,C 10,27,13,C 11,35,79,C 12,9,94,C 13,21,91,C 14,37,10,C 15,22,62,C 16,22,72,C 17,31,101,C 18,23,34
,11200,18,C 1,29,52,C 2,15,56,C 3,33,69,C 4,11,36,C 5,12,92,C 6,12,67,C 7,32,89,C 8,32,42,C 9,29,12,C 10,14,12,C 11,35,79,C 12,20,44,C 13,22,90,C 14,29,31,C 15,21,72,C 16,31,100,C 17,25,62,C 18,24,21
,12000,15,C 1,29,52,C 2,15,56,C 3,11,36,C 4,33,69,C 5,32,89,C 6,12,67,C 7,12,83,C 8,29,12,C 9,33,35,C 10,14,12,C 11,9,94,C 12,20,45,C 13,22,90,C 14,21,72,C 15,31,100
,12800,17,C 1,29,52,C 2,15,56,C 3,33,69,C 4,11,36,C 5,32,89,C 6,12,92,C 7,12,67,C 8,32,42,C 9,29,12,C 10,14,12,C 11,35,79,C 12,20,44,C 13,29,32,C 14,22,87,C 15,21,72,C 16,31,100,C 17,25,62
,13600,18,C 1,29,52,C 2,15,56,C 3,33,69,C 4,11,36,C 5,12,92,C 6,32,89,C 7,11,67,C 8,34,35,C 9,29,12,C 10,14,12,C 11,35,79,C 12,20,45,C 13,22,90,C 14,20,79,C 15,22,68,C 16,31,100,C 17,21,100,C 18,24,21
,14400,16,C 1,29,52,C 2,15,56,C 3,33,69,C 4,11,36,C 5,12,92,C 6,11,67,C 7,32,89,C 8,33,35,C 9,14,12,C 10,29,12,C 11,35,79,C 12,20,44,C 13,22,87,C 14,21,72,C 15,31,100,C 16,23,34
