Object nr 4,Lap Nr:,Nr. of Corners,Corner 1,x,y
,800,17,C 1,24,42,C 2,16,68,C 3,30,62,C 4,29,32,C 5,29,80,C 6,16,82,C 7,11,54,C 8,22,10,C 9,10,10,C 10,33,92,C 11,34,10,C 12,13,40,C 13,5,33,C 14,16,19,C 15,8,94,C 16,16,30,C 17,6,66
,1600,17,C 1,30,62,C 2,29,46,C 3,29,32,C 4,16,68,C 5,31,77,C 6,16,82,C 7,11,54,C 8,16,43,C 9,22,10,C 10,10,10,C 11,33,92,C 12,34,10,C 13,5,33,C 14,16,19,C 15,8,94,C 16,16,29,C 17,6,43
,2400,17,C 1,16,68,C 2,24,42,C 3,30,62,C 4,29,32,C 5,28,73,C 6,17,89,C 7,16,50,C 8,31,83,C 9,22,10,C 10,10,10,C 11,34,10,C 12,13,40,C 13,16,26,C 14,5,33,C 15,14,79,C 16,10,60,C 17,8,94
,3200,18,C 1,16,68,C 2,16,44,C 3,25,50,C 4,31,77,C 5,30,62,C 6,29,32,C 7,16,82,C 8,11,54,C 9,22,10,C 10,10,10,C 11,34,10,C 12,5,33,C 13,33,92,C 14,16,19,C 15,16,34,C 16,10,92,C 17,6,43,C 18,6,67
,4000,15,C 1,25,50,C 2,28,73,C 3,11,54,C 4,29,32,C 5,10,92,C 6,5,33,C 7,30,62,C 8,30,84,C 9,16,19,C 10,11,76,C 11,34,8,C 12,10,8,C 13,21,10,C 14,19,87,C 15,6,66
,4800,16,C 1,24,42,C 2,11,54,C 3,28,73,C 4,29,54,C 5,29,32,C 6,5,33,C 7,10,92,C 8,30,84,C 9,17,19,C 10,11,76,C 11,34,8,C 12,10,8,C 13,10,44,C 14,20,89,C 15,6,67,C 16,36,95
,5600,17,C 1,24,42,C 2,29,32,C 3,30,62,C 4,31,77,C 5,16,68,C 6,8,58,C 7,16,82,C 8,11,47,C 9,10,13,C 10,24,13,C 11,31,93,C 12,6,33,C 13,9,93,C 14,16,34,C 15,19,54,C 16,20,93,C 17,14,24
