Object nr 1,Lap Nr:,Nr. of Corners,Corner 1,x,y
,800,13,C 1,27,24,C 2,41,56,C 3,37,40,C 4,23,60,C 5,22,46,C 6,23,75,C 7,24,103,C 8,34,73,C 9,41,103,C 10,24,90,C 11,38,23,C 12,34,95,C 13,43,83
,1600,14,C 1,27,24,C 2,41,56,C 3,37,40,C 4,23,60,C 5,22,46,C 6,24,103,C 7,23,75,C 8,34,73,C 9,24,90,C 10,41,103,C 11,42,67,C 12,34,95,C 13,38,23,C 14,43,83
,2400,13,C 1,27,24,C 2,41,56,C 3,37,40,C 4,23,60,C 5,24,103,C 6,22,46,C 7,31,74,C 8,41,103,C 9,41,67,C 10,24,83,C 11,34,95,C 12,38,23,C 13,43,83
,3200,13,C 1,27,24,C 2,41,56,C 3,37,40,C 4,23,60,C 5,24,103,C 6,31,74,C 7,22,46,C 8,41,103,C 9,41,72,C 10,24,83,C 11,38,23,C 12,34,95,C 13,43,83
,4000,13,C 1,27,24,C 2,41,56,C 3,37,40,C 4,23,60,C 5,22,46,C 6,24,103,C 7,31,74,C 8,41,67,C 9,24,90,C 10,41,103,C 11,34,95,C 12,38,23,C 13,43,83
,4800,14,C 1,27,24,C 2,41,56,C 3,37,40,C 4,22,46,C 5,24,103,C 6,32,74,C 7,23,60,C 8,41,103,C 9,24,90,C 10,24,80,C 11,41,67,C 12,34,95,C 13,38,23,C 14,43,83
,5600,14,C 1,27,24,C 2,41,56,C 3,37,40,C 4,22,46,C 5,31,74,C 6,24,103,C 7,23,60,C 8,41,103,C 9,24,90,C 10,41,72,C 11,34,95,C 12,33,85,C 13,38,23,C 14,43,90
,6400,15,C 1,26,25,C 2,23,61,C 3,37,41,C 4,41,57,C 5,34,74,C 6,23,76,C 7,24,104,C 8,21,46,C 9,42,104,C 10,33,96,C 11,23,91,C 12,38,24,C 13,33,86,C 14,43,94,C 15,43,84
,7200,13,C 1,27,24,C 2,41,56,C 3,37,40,C 4,31,74,C 5,23,60,C 6,24,103,C 7,22,46,C 8,41,103,C 9,24,87,C 10,41,72,C 11,37,23,C 12,32,96,C 13,42,87
,8000,15,C 1,26,24,C 2,41,56,C 3,37,40,C 4,32,74,C 5,24,61,C 6,21,46,C 7,24,103,C 8,24,80,C 9,24,90,C 10,42,104,C 11,41,68,C 12,38,24,C 13,32,96,C 14,34,85,C 15,43,94
,8800,14,C 1,27,24,C 2,41,56,C 3,37,40,C 4,31,74,C 5,24,61,C 6,22,46,C 7,24,103,C 8,41,103,C 9,24,90,C 10,41,72,C 11,38,23,C 12,32,96,C 13,33,85,C 14,43,90
,9600,14,C 1,27,24,C 2,41,56,C 3,37,40,C 4,31,74,C 5,24,61,C 6,24,103,C 7,21,46,C 8,24,90,C 9,42,104,C 10,41,72,C 11,37,23,C 12,32,96,C 13,33,85,C 14,43,90
,10400,14,C 1,26,24,C 2,23,61,C 3,40,56,C 4,33,74,C 5,37,41,C 6,23,76,C 7,24,104,C 8,21,46,C 9,24,87,C 10,42,104,C 11,41,68,C 12,37,24,C 13,32,96,C 14,43,87
,11200,16,C 1,26,24,C 2,41,56,C 3,32,74,C 4,37,40,C 5,24,61,C 6,24,103,C 7,21,46,C 8,24,80,C 9,24,90,C 10,42,104,C 11,41,68,C 12,37,23,C 13,32,96,C 14,33,85,C 15,43,90,C 16,42,80
,12000,13,C 1,27,24,C 2,41,56,C 3,37,40,C 4,31,74,C 5,24,61,C 6,24,103,C 7,22,46,C 8,24,83,C 9,41,103,C 10,41,72,C 11,37,23,C 12,31,93,C 13,42,87
,12800,15,C 1,26,24,C 2,41,56,C 3,31,74,C 4,37,40,C 5,24,61,C 6,24,103,C 7,21,46,C 8,42,104,C 9,24,90,C 10,41,72,C 11,37,23,C 12,32,96,C 13,33,85,C 14,43,83,C 15,43,94
,13600,14,C 1,26,24,C 2,41,56,C 3,31,74,C 4,37,40,C 5,24,103,C 6,24,61,C 7,21,46,C 8,24,90,C 9,42,104,C 10,41,72,C 11,37,23,C 12,32,96,C 13,33,85,C 14,43,90
,14400,16,C 1,26,24,C 2,41,56,C 3,32,74,C 4,24,61,C 5,37,40,C 6,24,103,C 7,21,46,C 8,24,80,C 9,42,104,C 10,24,90,C 11,41,68,C 12,37,23,C 13,32,96,C 14,33,85,C 15,43,94,C 16,43,80
,15200,13,C 1,26,24,C 2,41,56,C 3,31,74,C 4,37,40,C 5,24,61,C 6,24,103,C 7,21,46,C 8,23,87,C 9,42,104,C 10,41,72,C 11,37,23,C 12,31,93,C 13,42,87
,16000,15,C 1,26,24,C 2,41,56,C 3,32,74,C 4,37,40,C 5,24,61,C 6,24,103,C 7,21,46,C 8,24,80,C 9,24,90,C 10,42,104,C 11,37,23,C 12,42,76,C 13,32,96,C 14,34,85,C 15,43,90
,16800,16,C 1,26,24,C 2,40,56,C 3,32,74,C 4,24,61,C 5,37,40,C 6,21,46,C 7,24,103,C 8,24,80,C 9,24,90,C 10,42,104,C 11,37,23,C 12,41,68,C 13,32,96,C 14,33,85,C 15,43,83,C 16,43,94
,17600,16,C 1,26,24,C 2,40,56,C 3,24,61,C 4,32,74,C 5,37,40,C 6,24,103,C 7,21,46,C 8,24,80,C 9,24,90,C 10,42,104,C 11,37,23,C 12,41,68,C 13,32,96,C 14,33,85,C 15,43,90,C 16,43,80
,18400,16,C 1,26,24,C 2,40,56,C 3,32,74,C 4,24,61,C 5,37,40,C 6,21,46,C 7,24,104,C 8,24,80,C 9,24,90,C 10,42,104,C 11,37,23,C 12,41,68,C 13,32,96,C 14,33,85,C 15,43,80,C 16,43,90
,19200,15,C 1,26,24,C 2,40,56,C 3,23,61,C 4,32,74,C 5,37,40,C 6,21,46,C 7,24,103,C 8,24,80,C 9,42,104,C 10,24,90,C 11,41,68,C 12,38,23,C 13,33,85,C 14,43,90,C 15,43,80
,20000,16,C 1,26,24,C 2,40,56,C 3,24,61,C 4,32,74,C 5,37,40,C 6,21,46,C 7,24,104,C 8,24,80,C 9,24,90,C 10,41,104,C 11,37,24,C 12,41,68,C 13,32,96,C 14,34,85,C 15,43,90,C 16,43,80
,20800,16,C 1,26,24,C 2,40,56,C 3,23,61,C 4,32,74,C 5,37,40,C 6,24,103,C 7,21,46,C 8,24,80,C 9,42,104,C 10,24,90,C 11,37,24,C 12,41,68,C 13,32,96,C 14,34,85,C 15,43,90,C 16,43,80
,21600,16,C 1,26,24,C 2,40,56,C 3,32,74,C 4,24,61,C 5,37,40,C 6,24,103,C 7,21,46,C 8,24,80,C 9,42,104,C 10,24,90,C 11,41,68,C 12,37,24,C 13,32,96,C 14,33,85,C 15,43,90,C 16,43,80
,22400,16,C 1,26,24,C 2,40,56,C 3,23,61,C 4,32,74,C 5,37,41,C 6,24,104,C 7,21,46,C 8,24,80,C 9,42,104,C 10,24,90,C 11,37,24,C 12,41,68,C 13,32,96,C 14,34,85,C 15,43,90,C 16,43,80
,23200,16,C 1,26,24,C 2,40,56,C 3,23,61,C 4,32,74,C 5,37,41,C 6,21,46,C 7,24,104,C 8,24,80,C 9,42,104,C 10,24,90,C 11,37,24,C 12,41,68,C 13,32,96,C 14,34,85,C 15,43,94,C 16,43,80
,24000,16,C 1,26,24,C 2,40,56,C 3,24,61,C 4,32,74,C 5,37,41,C 6,24,104,C 7,21,46,C 8,24,80,C 9,41,104,C 10,24,90,C 11,37,24,C 12,41,68,C 13,32,96,C 14,34,85,C 15,43,90,C 16,43,80
,24800,16,C 1,26,24,C 2,40,56,C 3,23,61,C 4,32,74,C 5,37,41,C 6,24,104,C 7,21,46,C 8,24,80,C 9,41,104,C 10,23,91,C 11,37,24,C 12,32,96,C 13,41,68,C 14,34,85,C 15,43,90,C 16,43,80
,25600,14,C 1,26,24,C 2,23,61,C 3,40,56,C 4,33,74,C 5,37,41,C 6,23,72,C 7,24,104,C 8,21,46,C 9,41,104,C 10,24,87,C 11,37,24,C 12,41,68,C 13,32,96,C 14,42,87
,26400,16,C 1,26,25,C 2,23,61,C 3,40,56,C 4,33,74,C 5,37,41,C 6,23,76,C 7,21,46,C 8,24,104,C 9,41,104,C 10,24,87,C 11,37,24,C 12,41,68,C 13,33,96,C 14,34,85,C 15,43,90,C 16,43,80
,27200,14,C 1,26,25,C 2,23,61,C 3,40,56,C 4,33,74,C 5,37,41,C 6,23,76,C 7,24,104,C 8,21,46,C 9,41,104,C 10,24,87,C 11,37,24,C 12,41,68,C 13,32,96,C 14,43,87
,28000,14,C 1,26,25,C 2,23,61,C 3,40,56,C 4,33,74,C 5,37,41,C 6,24,104,C 7,23,76,C 8,21,46,C 9,24,87,C 10,37,24,C 11,41,104,C 12,41,68,C 13,33,96,C 14,42,87
,28800,14,C 1,26,24,C 2,23,61,C 3,40,56,C 4,33,74,C 5,37,41,C 6,23,72,C 7,24,104,C 8,21,46,C 9,24,87,C 10,41,104,C 11,37,24,C 12,41,68,C 13,32,96,C 14,42,87
,29600,14,C 1,26,25,C 2,23,61,C 3,40,56,C 4,37,41,C 5,33,74,C 6,23,76,C 7,24,104,C 8,21,46,C 9,41,104,C 10,24,87,C 11,37,24,C 12,41,68,C 13,32,96,C 14,43,87
,30400,14,C 1,26,25,C 2,23,61,C 3,40,56,C 4,37,41,C 5,33,74,C 6,23,76,C 7,24,104,C 8,21,46,C 9,41,104,C 10,24,87,C 11,37,24,C 12,41,68,C 13,32,96,C 14,42,87
,31200,14,C 1,26,25,C 2,23,61,C 3,40,56,C 4,33,74,C 5,37,41,C 6,23,76,C 7,24,104,C 8,21,46,C 9,37,24,C 10,41,68,C 11,24,87,C 12,41,104,C 13,33,96,C 14,42,87
,32000,16,C 1,26,25,C 2,23,61,C 3,41,57,C 4,33,74,C 5,37,41,C 6,23,76,C 7,24,104,C 8,21,46,C 9,41,104,C 10,37,24,C 11,41,68,C 12,24,87,C 13,33,96,C 14,50,1,C 15,42,87,C 16,71,1
,32800,17,C 1,26,25,C 2,23,61,C 3,40,56,C 4,33,74,C 5,37,41,C 6,23,76,C 7,24,104,C 8,21,46,C 9,47,5,C 10,37,24,C 11,41,104,C 12,41,68,C 13,24,87,C 14,70,4,C 15,33,96,C 16,43,87,C 17,36,5
,33600,19,C 1,26,25,C 2,23,61,C 3,40,56,C 4,33,74,C 5,24,104,C 6,37,41,C 7,23,76,C 8,45,7,C 9,21,46,C 10,69,6,C 11,24,87,C 12,41,104,C 13,37,24,C 14,41,68,C 15,33,96,C 16,8,1,C 17,34,8,C 18,43,87,C 19,57,7
,34400,20,C 1,26,25,C 2,23,61,C 3,41,57,C 4,37,41,C 5,33,74,C 6,23,76,C 7,66,8,C 8,24,104,C 9,21,46,C 10,43,9,C 11,41,104,C 12,37,24,C 13,41,68,C 14,7,1,C 15,23,91,C 16,32,96,C 17,32,86,C 18,42,87,C 19,21,1,C 20,33,9
,35200,20,C 1,26,25,C 2,23,61,C 3,40,56,C 4,37,41,C 5,23,76,C 6,33,74,C 7,64,11,C 8,41,11,C 9,30,1,C 10,24,104,C 11,21,46,C 12,41,104,C 13,41,68,C 14,37,24,C 15,4,4,C 16,24,87,C 17,33,96,C 18,56,1,C 19,17,3,C 20,45,1
,36000,20,C 1,26,25,C 2,1,5,C 3,23,61,C 4,41,57,C 5,37,41,C 6,34,74,C 7,39,13,C 8,23,76,C 9,63,12,C 10,29,4,C 11,24,104,C 12,21,46,C 13,56,1,C 14,24,87,C 15,41,104,C 16,37,24,C 17,33,96,C 18,68,1,C 19,16,5,C 20,43,3
,36800,20,C 1,26,25,C 2,41,57,C 3,1,6,C 4,23,61,C 5,39,14,C 6,55,3,C 7,37,41,C 8,62,13,C 9,23,76,C 10,34,74,C 11,29,5,C 12,24,104,C 13,21,46,C 14,15,6,C 15,41,104,C 16,37,24,C 17,68,2,C 18,23,91,C 19,33,96,C 20,42,4
,37600,20,C 1,26,25,C 2,38,15,C 3,23,61,C 4,41,57,C 5,55,3,C 6,37,41,C 7,28,5,C 8,62,14,C 9,23,76,C 10,34,74,C 11,24,104,C 12,1,6,C 13,21,46,C 14,41,104,C 15,68,2,C 16,24,87,C 17,15,6,C 18,33,96,C 19,42,4,C 20,51,14
,38400,20,C 1,38,15,C 2,26,25,C 3,41,57,C 4,37,41,C 5,23,61,C 6,62,14,C 7,55,3,C 8,28,5,C 9,34,74,C 10,24,104,C 11,23,72,C 12,2,7,C 13,21,46,C 14,41,104,C 15,68,2,C 16,33,96,C 17,23,84,C 18,15,6,C 19,42,4,C 20,23,94
,39200,20,C 1,26,25,C 2,26,5,C 3,41,57,C 4,39,15,C 5,55,4,C 6,23,61,C 7,37,41,C 8,62,14,C 9,34,74,C 10,1,7,C 11,24,104,C 12,23,76,C 13,21,46,C 14,41,104,C 15,15,7,C 16,68,3,C 17,33,96,C 18,23,91,C 19,42,5,C 20,33,86
,40000,15,C 1,26,25,C 2,41,57,C 3,23,61,C 4,37,41,C 5,23,76,C 6,34,74,C 7,24,104,C 8,21,46,C 9,41,104,C 10,37,24,C 11,23,91,C 12,33,96,C 13,33,86,C 14,42,91,C 15,42,81
