Lap Nr,Point 1,X,Y
218,0,418.54907,501.85983
219,0,418.45758,501.67184
220,0,418.45828,501.67783
221,0,418.4559,501.67282
222,0,418.4559,501.67282
223,0,418.4271,501.65213
224,0,418.42676,501.65054
225,0,418.42676,501.65057
226,0,418.42685,501.6508
227,0,418.4171,501.6482
228,0,418.38727,501.62646
229,0,418.38702,501.62607
230,0,418.384,501.63275
231,0,418.38388,501.6328
232,0,418.38382,501.6329
233,0,418.38403,501.63287
234,0,418.39175,501.62323
235,0,418.392,501.6221
236,0,418.39185,501.62228
237,0,418.39185,501.62228
238,0,418.38925,501.6191
239,0,418.3901,501.63986
240,0,418.38257,501.61884
241,0,418.38257,501.61884
242,0,418.38406,501.64322
243,0,418.3904,501.63876
244,0,418.38977,501.63962
245,0,418.38184,501.6683
246,0,418.38306,501.66632
247,0,418.38297,501.66656
248,0,418.38297,501.66656
249,0,418.3662,501.6962
250,0,418.3663,501.699
251,0,418.36615,501.69885
252,0,418.36896,501.69257
253,0,418.36743,501.71912
254,0,418.36664,501.71762
255,0,418.36664,501.71744
256,0,418.35495,501.7114
257,0,418.35373,501.70947
258,0,418.3524,501.7109
259,0,418.35242,501.71088
260,0,418.34848,501.7093
261,0,418.34683,501.70718
262,0,418.34677,501.70715
263,0,418.34677,501.70715
264,0,418.4088,501.5425
265,0,418.4088,501.5425
266,0,418.4088,501.5425
267,0,418.4088,501.5425
268,0,418.41428,501.56274
269,0,418.40625,501.5583
270,0,418.40836,501.56543
271,0,418.40936,501.57642
272,0,418.4089,501.57547
273,0,418.4089,501.5756
274,0,418.4089,501.5756
275,0,418.36948,501.59613
276,0,418.33545,501.57358
277,0,418.33545,501.57358
278,0,418.33545,501.57358
279,0,418.26883,501.60794
280,0,418.26764,501.60306
281,0,418.26764,501.6045
282,0,418.15802,501.71082
283,0,418.15787,501.71487
284,0,418.15784,501.71494
285,0,418.15784,501.71494
286,0,418.0897,501.80206
287,0,418.08835,501.81122
288,0,418.0589,501.85126
289,0,418.05887,501.85114
290,0,418.00726,501.82336
291,0,418.0018,501.83264
292,0,418.00314,501.83258
293,0,417.98865,501.84262
294,0,417.98883,501.84296
295,0,417.98837,501.84296
296,0,417.9883,501.84293
297,0,417.9712,501.8399
298,0,417.9709,501.83826
299,0,417.9709,501.8382
300,0,417.9499,501.8517
301,0,417.941,501.8415
302,0,417.94077,501.8379
303,0,417.9407,501.83807
304,0,417.94067,501.83136
305,0,417.94003,501.83304
306,0,417.9401,501.8332
307,0,417.9401,501.8332
308,0,417.93405,501.82706
309,0,417.93542,501.83087
310,0,417.9354,501.83084
311,0,417.9354,501.83084
312,0,417.90677,501.85602
313,0,417.90668,501.85602
314,0,417.90668,501.85602
315,0,417.90668,501.85602
316,0,417.91153,501.84573
317,0,417.91083,501.8531
318,0,417.91113,501.85272
319,0,417.9153,501.85587
320,0,417.9153,501.85593
321,0,417.9153,501.85593
322,0,417.9153,501.85593
323,0,417.91553,501.89105
324,0,417.9215,501.9114
325,0,417.9215,501.9114
326,0,417.9215,501.9114
327,0,417.92227,501.89648
328,0,417.9224,501.8964
329,0,417.92236,501.8964
330,0,417.92236,501.8964
331,0,417.91824,501.8972
332,0,417.9181,501.90182
333,0,417.91812,501.90543
334,0,417.92264,501.87878
335,0,417.92212,501.87878
336,0,417.9275,501.851
337,0,417.9275,501.851
338,0,417.91733,501.85693
339,0,417.9178,501.85687
340,0,417.9178,501.85687
341,0,417.9178,501.85687
342,0,417.91226,501.86005
343,0,417.91196,501.86026
344,0,417.91135,501.86032
345,0,417.91135,501.86032
346,0,417.90887,501.85815
347,0,417.90903,501.85828
348,0,417.89938,501.88318
349,0,417.8955,501.8871
350,0,417.8941,501.89056
351,0,417.8941,501.89056
352,0,417.8941,501.89056
353,0,417.90167,501.88657
354,0,417.905,501.88776
355,0,417.905,501.8878
356,0,417.905,501.8878
357,0,417.90817,501.91037
358,0,417.90805,501.91037
359,0,417.90808,501.91037
360,0,417.91574,501.91858
361,0,417.9113,501.91772
362,0,417.91043,501.91406
363,0,417.9098,501.91348
364,0,417.91208,501.91675
365,0,417.91437,501.91577
366,0,417.9142,501.9188
367,0,417.9142,501.9188
368,0,417.91168,501.92072
369,0,417.91174,501.92072
370,0,417.91174,501.92072
371,0,417.91174,501.92072
372,0,417.8925,501.89545
373,0,417.89243,501.89545
374,0,417.89243,501.89545
375,0,417.89243,501.89545
376,0,417.9017,501.89816
377,0,417.90305,501.89597
378,0,417.90372,501.89728
379,0,417.90372,501.89728
380,0,417.8988,501.9209
381,0,417.89655,501.92007
382,0,417.89655,501.92007
383,0,417.89655,501.92007
384,0,417.89136,501.95203
385,0,417.8913,501.9521
386,0,417.8913,501.9521
387,0,417.89105,501.93433
388,0,417.8921,501.93265
389,0,417.89337,501.9317
390,0,417.89337,501.9317
391,0,417.9085,501.91916
392,0,417.908,501.9205
393,0,417.90805,501.92044
394,0,417.90805,501.92044
395,0,417.90628,501.88007
396,0,417.91092,501.85822
397,0,417.91092,501.85822
398,0,417.91092,501.85822
399,0,417.90042,501.89124
400,0,417.90115,501.8938
401,0,417.90115,501.8938
402,0,417.90326,501.89438
403,0,417.90244,501.9014
404,0,417.9031,501.90015
405,0,417.9031,501.90015
406,0,417.89783,501.90543
407,0,417.89908,501.9048
408,0,417.8952,501.91483
409,0,417.8952,501.91483
410,0,417.90817,501.89566
411,0,417.90814,501.89578
412,0,417.90814,501.89587
413,0,417.90814,501.89587
414,0,417.9033,501.8861
415,0,417.9034,501.88602
416,0,417.90344,501.88608
417,0,417.90344,501.88608
418,0,417.91394,501.8433
419,0,417.91434,501.85663
420,0,417.93265,501.80786
421,0,417.92807,501.84064
422,0,417.92984,501.84045
423,0,417.92987,501.84055
424,0,417.92987,501.84055
425,0,417.91245,501.8475
426,0,417.91385,501.84918
427,0,417.91385,501.84915
428,0,417.91382,501.8493
429,0,417.90628,501.85556
430,0,417.90735,501.85858
431,0,417.9073,501.85864
432,0,417.90015,501.8133
433,0,417.90012,501.81332
434,0,417.90012,501.81332
435,0,417.90012,501.81332
436,0,417.90384,501.81308
437,0,417.90607,501.80652
438,0,417.90607,501.80652
439,0,417.90607,501.80652
440,0,417.90155,501.8396
441,0,417.90466,501.8414
442,0,417.90472,501.8413
443,0,417.90472,501.8413
444,0,417.93027,501.7986
445,0,417.93027,501.7986
446,0,417.93027,501.7986
447,0,417.91946,501.80283
448,0,417.92,501.79736
449,0,417.92,501.79742
450,0,417.92,501.79742
451,0,417.9304,501.80392
452,0,417.9323,501.8082
453,0,417.93222,501.80814
454,0,417.93222,501.80814
455,0,417.93442,501.76587
456,0,417.92508,501.73975
457,0,417.92508,501.73975
458,0,417.93207,501.78073
459,0,417.92892,501.78113
460,0,417.92828,501.7819
461,0,417.92828,501.7819
462,0,417.93033,501.7847
463,0,417.93427,501.7764
464,0,417.9343,501.77634
465,0,417.9343,501.77634
466,0,417.93713,501.77332
467,0,417.9364,501.77344
468,0,417.94785,501.7539
469,0,417.93265,501.7749
470,0,417.93384,501.7747
471,0,417.93387,501.7764
472,0,417.93387,501.7764
473,0,417.9266,501.75348
474,0,417.92792,501.74847
475,0,417.9279,501.74866
476,0,417.9341,501.7403
477,0,417.93423,501.73972
478,0,417.93423,501.73972
479,0,417.93423,501.73972
480,0,417.92694,501.74133
481,0,417.92648,501.74133
482,0,417.92648,501.74133
483,0,417.92648,501.74133
484,0,417.929,501.73584
485,0,417.93066,501.73285
486,0,417.93063,501.73276
487,0,417.93063,501.73276
488,0,417.9352,501.7547
489,0,417.9343,501.761
490,0,417.93427,501.76016
491,0,417.9382,501.76437
492,0,417.94736,501.7655
493,0,417.9474,501.76556
494,0,417.9474,501.76556
495,0,417.94727,501.74802
496,0,417.94724,501.74347
497,0,417.94724,501.74347
498,0,417.94888,501.74307
499,0,417.94864,501.74377
500,0,417.94864,501.74377
501,0,417.94864,501.74377
502,0,417.9472,501.73322
503,0,417.9482,501.73132
504,0,417.93625,501.70645
505,0,417.93625,501.70645
506,0,417.9326,501.73016
507,0,417.93448,501.72937
508,0,417.93448,501.72937
509,0,417.93585,501.73965
510,0,417.93564,501.73975
511,0,417.93573,501.73987
512,0,417.93573,501.73987
513,0,417.9359,501.74622
514,0,417.93588,501.7518
515,0,417.93588,501.7517
516,0,417.93106,501.75854
517,0,417.94196,501.74338
518,0,417.94055,501.75943
519,0,417.94183,501.75723
520,0,417.94424,501.766
521,0,417.94272,501.7668
522,0,417.94272,501.7668
523,0,417.94272,501.7668
524,0,417.93796,501.77597
525,0,417.93747,501.77628
526,0,417.9374,501.7762
527,0,417.9374,501.7762
528,0,417.93912,501.74377
529,0,417.9388,501.7437
530,0,417.9388,501.7437
531,0,417.92838,501.7571
532,0,417.92792,501.76077
533,0,417.92792,501.76077
534,0,417.92792,501.76077
535,0,417.9239,501.76175
536,0,417.92615,501.7705
537,0,417.92615,501.77054
538,0,417.92612,501.77057
539,0,417.93118,501.7529
540,0,417.9489,501.73578
541,0,417.94833,501.73563
542,0,417.94205,501.76907
543,0,417.94296,501.76855
544,0,417.9429,501.76852
545,0,417.9429,501.76852
546,0,417.93973,501.7723
547,0,417.93747,501.7723
548,0,417.93747,501.77222
549,0,417.93747,501.77222
550,0,417.93686,501.7752
551,0,417.9339,501.77756
552,0,417.92386,501.79135
553,0,417.9278,501.77707
554,0,417.9311,501.77087
555,0,417.93115,501.77084
556,0,417.931,501.77145
557,0,417.9335,501.76566
558,0,417.93384,501.76566
559,0,417.93365,501.76617
560,0,417.93365,501.76617
561,0,417.94342,501.76697
562,0,417.9428,501.76645
563,0,417.9428,501.76645
564,0,417.9324,501.76132
565,0,417.92957,501.76648
566,0,417.92957,501.76648
567,0,417.92957,501.76648
568,0,417.93307,501.7723
569,0,417.93484,501.76874
570,0,417.93484,501.76874
571,0,417.93484,501.76874
572,0,417.9477,501.76578
573,0,417.94705,501.76663
574,0,417.9478,501.76242
575,0,417.95416,501.75864
576,0,417.95868,501.75806
577,0,417.95868,501.75806
578,0,417.95868,501.75806
579,0,417.94894,501.74582
580,0,417.94922,501.7463
581,0,417.9471,501.7463
582,0,417.9453,501.7235
583,0,417.94788,501.7262
584,0,417.94565,501.72174
585,0,417.94577,501.72064
586,0,417.95078,501.72595
587,0,417.9483,501.72635
588,0,417.9605,501.71924
589,0,417.9605,501.71924
590,0,417.94556,501.7078
591,0,417.94662,501.71057
592,0,417.94705,501.71048
593,0,417.95166,501.7031
594,0,417.95166,501.70322
595,0,417.95166,501.70322
596,0,417.95166,501.70322
597,0,417.9551,501.6953
598,0,417.95523,501.69522
599,0,417.9552,501.69507
600,0,417.95746,501.63113
601,0,417.95746,501.63116
602,0,417.95746,501.63116
603,0,417.95746,501.63116
604,0,417.9737,501.63416
605,0,417.97528,501.63968
606,0,417.97528,501.63962
607,0,417.97702,501.63226
608,0,417.97476,501.63223
609,0,417.97476,501.63223
610,0,417.97476,501.63223
611,0,417.9731,501.62207
612,0,417.9713,501.62915
613,0,417.97128,501.62924
614,0,417.98123,501.58432
615,0,417.98004,501.58554
616,0,417.98,501.58563
617,0,417.98044,501.58566
618,0,417.9937,501.58752
619,0,417.99252,501.5876
620,0,417.99255,501.5877
621,0,417.99704,501.59018
622,0,417.99655,501.5914
623,0,417.99655,501.5915
624,0,417.9955,501.51505
625,0,417.9955,501.51505
626,0,417.9955,501.51505
627,0,417.9955,501.51505
628,0,417.99765,501.51666
629,0,417.9976,501.5166
630,0,417.9976,501.5165
631,0,418.00342,501.50418
632,0,418.00388,501.5074
633,0,418.00345,501.50687
634,0,418.0112,501.49796
635,0,418.0111,501.4979
636,0,418.02078,501.53162
637,0,418.02078,501.53162
638,0,418.01663,501.51953
639,0,418.0182,501.51822
640,0,418.0182,501.51822
641,0,418.02832,501.47284
642,0,418.02808,501.47192
643,0,418.02805,501.47174
644,0,418.0212,501.4789
645,0,418.02164,501.47806
646,0,418.02164,501.47806
647,0,418.02164,501.47806
648,0,418.02255,501.50323
649,0,418.02258,501.50314
650,0,418.02258,501.50314
651,0,418.01706,501.46097
652,0,418.01514,501.46765
653,0,418.01624,501.46497
654,0,418.01056,501.44897
655,0,418.01178,501.45
656,0,418.01044,501.4514
657,0,418.01044,501.4514
658,0,418.0143,501.44443
659,0,418.0153,501.4449
660,0,418.0121,501.39713
661,0,418.00845,501.4392
662,0,418.00803,501.43784
663,0,418.00903,501.44382
664,0,418.00998,501.46497
665,0,418.0141,501.46582
666,0,418.0141,501.46582
667,0,418.01328,501.46756
668,0,418.01315,501.4644
669,0,418.01297,501.46454
670,0,418.01297,501.46454
671,0,418.00916,501.4721
672,0,418.0171,501.47412
673,0,418.01712,501.47388
674,0,418.01065,501.45047
675,0,418.00992,501.45105
676,0,418.0099,501.45102
677,0,418.0181,501.44547
678,0,418.01785,501.4462
679,0,418.01785,501.4462
680,0,418.01785,501.4462
681,0,418.01227,501.45587
682,0,418.01154,501.4566
683,0,418.01154,501.4566
684,0,418.0068,501.47485
685,0,418.0068,501.47485
686,0,418.0068,501.47485
687,0,418.01926,501.46487
688,0,418.01996,501.46448
689,0,418.01996,501.46448
690,0,418.01996,501.46448
691,0,418.01917,501.44922
692,0,418.0205,501.4502
693,0,418.02048,501.4503
694,0,418.0134,501.44543
695,0,418.01328,501.4451
696,0,418.0098,501.45023
697,0,418.01688,501.47153
698,0,418.0161,501.47296
699,0,418.01636,501.4753
700,0,418.01834,501.48007
701,0,418.01697,501.47266
702,0,418.01694,501.47272
703,0,418.01694,501.47272
704,0,418.01068,501.46896
705,0,418.0106,501.46875
706,0,418.0106,501.46875
707,0,418.00995,501.4525
708,0,417.99826,501.44394
709,0,417.99826,501.44394
710,0,418.00995,501.44617
711,0,418.00937,501.4435
712,0,418.00937,501.4435
713,0,418.00937,501.4435
714,0,418.01483,501.43484
715,0,418.01434,501.44003
716,0,418.01434,501.44003
717,0,418.01584,501.43933
718,0,418.01678,501.43826
719,0,418.0164,501.4388
720,0,418.02164,501.4613
721,0,418.02164,501.4613
722,0,418.02164,501.4613
723,0,418.02164,501.4613
724,0,418.01453,501.42624
725,0,418.01917,501.42673
726,0,418.0169,501.42734
727,0,418.0154,501.42825
728,0,418.01553,501.42422
729,0,418.01553,501.42422
730,0,418.0135,501.45074
731,0,418.013,501.45367
732,0,418.01114,501.4867
733,0,418.0131,501.45895
734,0,418.01233,501.45526
735,0,418.01233,501.45526
736,0,418.01233,501.45526
737,0,418.01566,501.45596
738,0,418.0146,501.46228
739,0,418.01456,501.4623
740,0,418.02267,501.45755
741,0,418.02216,501.45667
742,0,418.02255,501.45535
743,0,418.0214,501.4493
744,0,418.01077,501.42175
745,0,418.01077,501.42175
746,0,418.01077,501.42175
747,0,418.0159,501.4504
748,0,418.01938,501.45175
749,0,418.02005,501.45068
750,0,418.01425,501.4522
751,0,418.0139,501.45126
752,0,418.0139,501.45126
753,0,418.01492,501.43365
754,0,418.01553,501.434
755,0,418.01553,501.434
756,0,418.0133,501.44458
757,0,418.0133,501.4447
758,0,418.0133,501.4447
759,0,418.0133,501.4447
760,0,418.01538,501.45026
761,0,418.0152,501.45224
762,0,418.01526,501.4524
763,0,418.01562,501.4484
764,0,418.01596,501.44742
765,0,418.01596,501.44742
766,0,418.0192,501.4405
767,0,418.02008,501.439
768,0,418.01526,501.4431
769,0,418.01526,501.4431
770,0,418.01804,501.4257
771,0,418.01782,501.425
772,0,418.0179,501.42514
773,0,418.0179,501.42645
774,0,418.02032,501.42587
775,0,418.02036,501.42593
776,0,418.01913,501.4295
777,0,418.0192,501.42972
778,0,418.01923,501.4298
779,0,418.01923,501.4298
780,0,418.02167,501.4533
781,0,418.02164,501.4533
782,0,418.02164,501.4533
783,0,418.0196,501.4742
784,0,418.01968,501.4764
785,0,418.01968,501.4764
786,0,418.0112,501.4814
787,0,418.01016,501.4843
788,0,418.01028,501.48386
789,0,418.0096,501.49585
790,0,417.99634,501.48026
791,0,417.99744,501.48322
792,0,417.9784,501.46408
793,0,418.01172,501.49075
794,0,418.01523,501.4922
795,0,418.01526,501.49222
796,0,418.0377,501.55276
797,0,418.04337,501.55045
798,0,418.04376,501.5502
799,0,418.04376,501.5502
800,0,418.04013,501.58594
801,0,418.03973,501.588
802,0,418.03973,501.588
803,0,418.0144,501.5698
804,0,418.00195,501.5268
805,0,418.00137,501.5267
806,0,418.00253,501.40033
807,0,418.00198,501.39624
808,0,418.00327,501.3978
809,0,418.00327,501.3978
810,0,418.01288,501.5362
811,0,418.01013,501.53378
812,0,418.00955,501.5342
813,0,418.01172,501.63416
814,0,418.00867,501.63943
815,0,418.0083,501.63824
816,0,417.9985,501.54068
817,0,417.9985,501.54068
818,0,417.9985,501.54068
819,0,417.9985,501.54068
820,0,418.02075,501.4594
821,0,418.01852,501.44928
822,0,418.01846,501.4491
823,0,418.01428,501.48
824,0,418.0135,501.484
825,0,418.0135,501.48404
826,0,418.01346,501.48416
827,0,417.9926,501.52496
828,0,417.98233,501.55292
829,0,417.98175,501.5529
830,0,417.9893,501.55762
831,0,417.98904,501.55954
832,0,417.99017,501.55936
833,0,418.0002,501.5103
834,0,418.00043,501.50903
835,0,418.00043,501.50903
836,0,418.00043,501.50903
837,0,417.99725,501.5185
838,0,417.99753,501.52087
839,0,417.997,501.52237
840,0,417.99527,501.54138
841,0,417.9948,501.5413
842,0,417.9948,501.5413
843,0,418.0014,501.51163
844,0,418.0007,501.51334
845,0,418.0007,501.5132
846,0,418.0007,501.5132
847,0,417.99503,501.50516
848,0,417.99442,501.5033
849,0,417.99442,501.5033
850,0,418.0027,501.5127
851,0,418.00153,501.50845
852,0,417.99606,501.51926
853,0,417.99997,501.51117
854,0,417.99994,501.51154
855,0,417.99933,501.51114
856,0,417.99933,501.51114
857,0,417.9978,501.49463
858,0,417.9971,501.49478
859,0,417.9971,501.49475
860,0,417.9921,501.48962
861,0,417.99225,501.49084
862,0,417.99216,501.49084
863,0,417.99335,501.50107
864,0,417.99585,501.5139
865,0,417.9956,501.5137
866,0,417.9956,501.5137
867,0,418.0014,501.5045
868,0,418.00208,501.50473
869,0,418.00208,501.50473
870,0,417.99915,501.52994
871,0,417.9966,501.5288
872,0,417.99667,501.52875
873,0,418.0038,501.49506
874,0,418.00388,501.49625
875,0,418.00394,501.4975
876,0,417.9934,501.49423
877,0,417.98615,501.49118
878,0,417.9871,501.49353
879,0,417.98752,501.49368
880,0,417.9869,501.5346
881,0,417.98447,501.5376
882,0,417.98447,501.5376
883,0,417.98447,501.5376
884,0,417.98776,501.52618
885,0,417.9874,501.52597
886,0,417.98706,501.5278
887,0,417.9889,501.54932
888,0,417.98767,501.5372
889,0,417.98764,501.5372
890,0,417.9978,501.52548
891,0,417.99814,501.52502
892,0,417.99814,501.52502
893,0,417.99814,501.52502
894,0,417.9918,501.54526
895,0,417.99112,501.54626
896,0,417.99066,501.5487
897,0,417.99823,501.5476
898,0,418.00012,501.54712
899,0,417.99875,501.54895
900,0,418.00156,501.5454
901,0,418.00162,501.54526
902,0,418.00162,501.54526
903,0,418.00162,501.54526
904,0,417.99637,501.54483
905,0,417.99408,501.54446
906,0,417.99408,501.54446
907,0,417.98544,501.5683
908,0,417.98508,501.56534
909,0,417.9845,501.56628
910,0,417.9845,501.56628
911,0,417.98938,501.57742
912,0,417.9837,501.5544
913,0,417.98306,501.5545
914,0,417.99347,501.57776
915,0,417.99326,501.57758
916,0,417.99326,501.57758
917,0,417.99326,501.57758
918,0,417.9907,501.57687
919,0,417.98892,501.57812
920,0,417.98892,501.57812
921,0,418.00253,501.58182
922,0,418.00427,501.58087
923,0,418.0047,501.5804
924,0,418.02664,501.5926
925,0,418.01532,501.56818
926,0,418.017,501.5579
927,0,418.017,501.5579
928,0,418.05298,501.53778
929,0,418.05624,501.52945
930,0,418.056,501.5293
931,0,418.05527,501.52985
932,0,418.09018,501.4958
933,0,418.09036,501.49603
934,0,418.09058,501.49603
935,0,418.15576,501.53564
936,0,418.16443,501.50793
937,0,418.1645,501.50797
938,0,418.1645,501.50797
939,0,418.21582,501.43817
940,0,418.21582,501.43588
941,0,418.2162,501.43637
942,0,418.27866,501.39575
943,0,418.2806,501.404
944,0,418.28018,501.40332
945,0,418.28018,501.40332
946,0,418.32507,501.3445
947,0,418.32498,501.34808
948,0,418.3513,501.3139
949,0,418.34946,501.33627
950,0,418.35162,501.3366
951,0,418.35162,501.3366
952,0,418.35162,501.3366
953,0,418.35736,501.35352
954,0,418.36102,501.36212
955,0,418.36243,501.35928
956,0,418.36627,501.35867
957,0,418.36557,501.36154
958,0,418.36584,501.3639
959,0,418.36588,501.36343
960,0,418.37708,501.31412
961,0,418.37708,501.31412
962,0,418.37708,501.31412
963,0,418.37708,501.31412
964,0,418.37888,501.32736
965,0,418.37952,501.32706
966,0,418.38034,501.32657
967,0,418.3873,501.37195
968,0,418.38684,501.37863
969,0,418.38684,501.37863
970,0,418.38684,501.37863
971,0,418.3866,501.37936
972,0,418.37036,501.37112
973,0,418.3704,501.37137
974,0,418.3704,501.37137
975,0,418.3685,501.39307
976,0,418.3721,501.39813
977,0,418.37213,501.3982
978,0,418.3732,501.4389
979,0,418.37225,501.43988
980,0,418.37225,501.4395
981,0,418.37225,501.4395
982,0,418.38113,501.43896
983,0,418.38583,501.4429
984,0,418.38477,501.42917
985,0,418.38477,501.42917
986,0,418.40387,501.45752
987,0,418.40366,501.45764
988,0,418.40378,501.45758
989,0,418.4224,501.45038
990,0,418.42224,501.45258
991,0,418.42227,501.4526
992,0,418.42227,501.4526
993,0,418.12338,501.75854
994,0,418.1225,501.75665
995,0,418.12247,501.7566
996,0,418.1379,501.77692
997,0,417.405,502.05283
998,0,417.40497,502.056
999,0,417.40567,502.0556
1000,0,417.2764,502.16385
