Lap Nr,Point 1,X,Y
207,0,774.82367,471.0271
208,0,774.85004,471.00842
209,0,774.8495,471.00867
210,0,774.8498,471.00848
211,0,774.8498,471.00848
212,0,774.9054,471.01843
213,0,774.90466,471.01822
214,0,774.9047,471.01822
215,0,774.9072,471.01233
216,0,774.89215,471.01385
217,0,774.89215,471.01385
218,0,774.89215,471.01385
219,0,774.92126,471.01776
220,0,774.922,471.01758
221,0,774.9219,471.01746
222,0,774.9219,471.01746
223,0,774.9179,471.01727
224,0,774.921,471.0169
225,0,774.91876,471.01636
226,0,774.91876,471.01636
227,0,774.9212,471.0128
228,0,774.905,470.99396
229,0,774.9053,470.99387
230,0,774.90814,470.9905
231,0,774.90936,470.99103
232,0,774.9093,470.9908
233,0,774.90936,470.9907
234,0,774.9164,471.0002
235,0,774.92377,471.00974
236,0,774.92377,471.00974
237,0,774.92377,471.00974
238,0,774.9248,471.00708
239,0,774.9248,471.00705
240,0,774.91376,471.0288
241,0,774.91376,471.02887
242,0,774.9269,471.02728
243,0,774.926,471.02637
244,0,774.926,471.0264
245,0,774.9192,471.03143
246,0,774.9182,471.03027
247,0,774.9183,471.03027
248,0,774.91833,471.03024
249,0,774.9193,471.03156
250,0,774.91925,471.0317
251,0,774.91925,471.0317
252,0,774.91046,471.02942
253,0,774.91974,471.03253
254,0,774.92004,471.03204
255,0,774.92,471.03204
256,0,774.9233,471.02832
257,0,774.9247,471.02762
258,0,774.9247,471.0276
259,0,774.9247,471.02765
260,0,774.91693,471.01324
261,0,774.91693,471.0116
262,0,774.91693,471.01166
263,0,774.917,471.01166
264,0,774.9448,471.0072
265,0,774.9455,471.0072
266,0,774.94525,471.00714
267,0,774.94525,471.00714
268,0,774.94666,471.0108
269,0,774.9465,471.0124
270,0,774.9465,471.0124
271,0,774.9444,471.01318
272,0,774.9444,471.01297
273,0,774.94446,471.01303
274,0,774.94446,471.01303
275,0,774.9493,471.0122
276,0,774.9604,471.00653
277,0,774.9603,471.0065
278,0,774.9603,471.0065
279,0,774.9642,471.016
280,0,774.9649,471.01572
281,0,774.9649,471.0155
282,0,774.9725,471.02115
283,0,774.9737,471.0202
284,0,774.9737,471.0202
285,0,774.9737,471.0202
286,0,774.98364,471.04727
287,0,774.9837,471.04745
288,0,774.9965,471.0582
289,0,774.99475,471.05832
290,0,774.99634,471.04086
291,0,774.9992,471.0419
292,0,774.9992,471.04187
293,0,775.04083,471.02982
294,0,775.0421,471.0291
295,0,775.04205,471.02905
296,0,775.04205,471.02905
297,0,775.0781,471.01633
298,0,775.08203,471.01715
299,0,775.0831,471.01794
300,0,775.0814,471.01404
301,0,775.1023,471.00906
302,0,775.1027,471.0106
303,0,775.1027,471.01056
304,0,775.1316,471.01224
305,0,775.1317,471.01233
306,0,775.1317,471.01233
307,0,775.1317,471.01233
308,0,775.1471,470.98892
309,0,775.14734,470.98883
310,0,775.1473,470.98883
311,0,775.14734,470.9888
312,0,775.1707,470.9949
313,0,775.1707,470.9949
314,0,775.1707,470.9949
315,0,775.1707,470.9949
316,0,775.1679,471.00226
317,0,775.1666,471.0055
318,0,775.1666,471.0055
319,0,775.16797,471.00595
320,0,775.1678,471.00668
321,0,775.1684,471.00647
322,0,775.1684,471.00647
323,0,775.1788,471.01663
324,0,775.1837,471.025
325,0,775.1837,471.025
326,0,775.1837,471.025
327,0,775.1869,471.0251
328,0,775.18695,471.02515
329,0,775.18695,471.02515
330,0,775.18695,471.02515
331,0,775.18604,471.01083
332,0,775.18726,471.0122
333,0,775.1873,471.0123
334,0,775.19293,471.00543
335,0,775.19385,471.00616
336,0,775.1987,470.98895
337,0,775.1987,470.98895
338,0,775.19635,471.00046
339,0,775.1987,470.9972
340,0,775.1987,470.99728
341,0,775.1987,470.99728
342,0,775.20105,471.0063
343,0,775.1981,471.00476
344,0,775.198,471.00473
345,0,775.198,471.00473
346,0,775.2005,471.00446
347,0,775.2009,471.00488
348,0,775.1833,471.01013
349,0,775.19196,471.00806
350,0,775.1921,471.00815
351,0,775.19214,471.00815
352,0,775.1921,471.00818
353,0,775.1934,471.0105
354,0,775.19275,471.0096
355,0,775.1927,471.00964
356,0,775.1927,471.00964
357,0,775.2312,471.03247
358,0,775.23224,471.0325
359,0,775.2323,471.03253
360,0,775.2478,471.05292
361,0,775.3201,471.0626
362,0,775.3201,471.06155
363,0,775.32025,471.0616
364,0,775.2416,471.0495
365,0,775.24146,471.0484
366,0,775.2416,471.04834
367,0,775.2416,471.04834
368,0,775.19257,471.0204
369,0,775.1853,471.02252
370,0,775.1853,471.02252
371,0,775.1853,471.02252
372,0,775.1531,470.9993
373,0,775.1531,470.99924
374,0,775.1531,470.99918
375,0,775.1531,470.99918
376,0,775.1506,470.99475
377,0,775.15295,470.99518
378,0,775.153,470.99713
379,0,775.153,470.99713
380,0,775.15125,471.00006
381,0,775.1513,471.00006
382,0,775.1512,471.00006
383,0,775.1512,471.00006
384,0,775.12897,470.99527
385,0,775.129,470.99518
386,0,775.129,470.99518
387,0,775.1263,470.99112
388,0,775.1299,470.99295
389,0,775.1298,470.993
390,0,775.1298,470.99298
391,0,775.14075,470.9842
392,0,775.14056,470.984
393,0,775.14056,470.984
394,0,775.14056,470.984
395,0,775.139,470.9837
396,0,775.1412,470.99542
397,0,775.1412,470.9955
398,0,775.1412,470.9955
399,0,775.11774,470.9941
400,0,775.1187,470.99298
401,0,775.1187,470.99298
402,0,775.13763,470.99078
403,0,775.13776,470.99088
404,0,775.13776,470.99097
405,0,775.1379,470.99094
406,0,775.14703,470.99197
407,0,775.14685,470.992
408,0,775.1553,470.99518
409,0,775.1554,470.99518
410,0,775.1787,470.9881
411,0,775.178,470.98776
412,0,775.178,470.9878
413,0,775.178,470.9878
414,0,775.1808,470.98764
415,0,775.18066,470.98755
416,0,775.1806,470.9875
417,0,775.1806,470.9875
418,0,775.2127,470.98425
419,0,775.21277,470.98483
420,0,775.22784,470.9795
421,0,775.22723,470.9888
422,0,775.22723,470.98868
423,0,775.2272,470.98868
424,0,775.2272,470.98868
425,0,775.2194,470.98724
426,0,775.2196,470.98685
427,0,775.2197,470.9869
428,0,775.2197,470.9869
429,0,775.27454,470.97073
430,0,775.27325,470.9715
431,0,775.2737,470.97018
432,0,775.40424,470.93628
433,0,775.40424,470.93634
434,0,775.40424,470.93634
435,0,775.40424,470.93634
436,0,775.73627,470.848
437,0,775.7375,470.84552
438,0,775.7389,470.8453
439,0,775.7389,470.8453
440,0,776.03705,470.88144
441,0,776.0367,470.8821
442,0,776.03674,470.88205
443,0,776.03674,470.8823
444,0,776.6114,471.00067
445,0,776.61176,471.0003
446,0,776.61176,471.0003
447,0,780.8055,471.3077
448,0,780.7965,471.3038
449,0,780.7954,471.30704
450,0,780.7954,471.30704
451,0,785.88934,474.02222
452,0,785.89075,474.02332
453,0,785.8908,474.0233
454,0,785.8908,474.0233
455,0,789.28296,476.7539
456,0,789.2803,476.75867
457,0,789.2802,476.7588
458,0,790.9178,478.65332
459,0,790.919,478.65427
460,0,790.9186,478.65207
461,0,790.9186,478.65207
462,0,791.86914,479.67368
463,0,791.8742,479.67004
464,0,791.8706,479.67346
465,0,791.8706,479.67346
466,0,792.2595,480.20016
467,0,792.25916,480.20084
468,0,792.2599,480.2232
469,0,792.54114,480.61508
470,0,792.5405,480.6163
471,0,792.5411,480.61514
472,0,792.5411,480.61514
473,0,792.7729,480.91507
474,0,792.77325,480.915
475,0,792.7729,480.9151
476,0,792.84143,481.00818
477,0,792.8412,481.00623
478,0,792.84406,481.00525
479,0,792.84406,481.00525
480,0,792.7847,481.15118
481,0,792.7847,481.15118
482,0,792.7847,481.15118
483,0,792.7847,481.15118
484,0,792.8587,481.79147
485,0,792.8586,481.7898
486,0,792.8587,481.78973
487,0,792.8587,481.78973
488,0,793.71155,483.26248
489,0,793.7111,483.26227
490,0,793.7109,483.26108
491,0,794.98254,485.18808
492,0,794.99207,485.21136
493,0,794.9922,485.2113
494,0,794.9922,485.2113
495,0,796.14984,487.75626
496,0,796.14874,487.7582
497,0,796.1489,487.7575
498,0,797.6138,491.095
499,0,797.61273,491.09448
500,0,797.6129,491.09442
501,0,797.6129,491.09442
502,0,799.6491,496.74738
503,0,799.6374,496.74405
504,0,799.6322,496.74066
505,0,799.63214,496.74066
506,0,800.2563,501.38855
507,0,800.2531,501.3873
508,0,800.2531,501.3872
509,0,800.1715,504.52173
510,0,800.1722,504.52283
511,0,800.1724,504.52292
512,0,800.1724,504.52292
513,0,799.9401,506.5394
514,0,799.942,506.53958
515,0,799.94196,506.53964
516,0,799.9223,506.5557
517,0,799.7819,507.45697
518,0,799.7808,507.4587
519,0,799.78076,507.4586
520,0,799.94836,507.27585
521,0,799.9481,507.27606
522,0,799.94824,507.27585
523,0,799.9481,507.27625
524,0,800.3436,506.24146
525,0,800.3418,506.2415
526,0,800.3418,506.2415
527,0,800.3418,506.2415
528,0,800.51697,504.25922
529,0,800.51697,504.25922
530,0,800.51697,504.25922
531,0,800.55414,501.02493
532,0,800.5529,501.02444
533,0,800.5531,501.02435
534,0,800.5531,501.02435
535,0,800.1857,496.0999
536,0,800.1829,496.10333
537,0,800.1816,496.10477
538,0,800.1815,496.10483
539,0,797.1166,489.45306
540,0,797.139,489.45584
541,0,797.139,489.45584
542,0,794.30444,485.06137
543,0,794.30316,485.0603
544,0,794.3053,485.06177
545,0,794.3053,485.06177
546,0,792.5654,482.50507
547,0,792.56866,482.50644
548,0,792.56683,482.506
549,0,792.56683,482.506
550,0,791.2215,480.6506
551,0,791.221,480.6514
552,0,791.239,480.66235
553,0,790.3543,479.4379
554,0,790.3561,479.43802
555,0,790.35516,479.4401
556,0,790.3561,479.438
557,0,789.98987,479.0562
558,0,789.99036,479.05725
559,0,789.9903,479.05728
560,0,789.9903,479.05728
561,0,790.0467,479.08383
562,0,790.0476,479.08466
563,0,790.0478,479.08405
564,0,789.805,478.87848
565,0,789.805,478.87848
566,0,789.805,478.87848
567,0,789.805,478.87848
568,0,789.55347,478.63147
569,0,789.55255,478.63193
570,0,789.55316,478.63217
571,0,789.55316,478.63217
572,0,789.3443,478.3566
573,0,789.34094,478.35876
574,0,789.3425,478.35678
575,0,789.09625,478.1232
576,0,789.08374,478.09598
577,0,789.0836,478.09616
578,0,789.0836,478.09616
579,0,788.8555,477.8267
580,0,788.85516,477.82623
581,0,788.8552,477.8263
582,0,788.4586,477.5132
583,0,788.4581,477.51285
584,0,788.4582,477.5127
585,0,788.4582,477.5127
586,0,788.32336,477.31885
587,0,788.3222,477.32257
588,0,788.2904,477.32455
589,0,788.2905,477.32474
590,0,788.2295,477.22394
591,0,788.2315,477.22113
592,0,788.2312,477.22153
593,0,760.4725,470.49182
594,0,760.475,470.49426
595,0,760.47565,470.49628
596,0,760.4738,470.49503
597,0,749.4178,470.71567
598,0,749.3912,470.72156
599,0,749.3912,470.72125
600,0,749.1264,471.0276
601,0,749.1267,471.02823
602,0,749.1267,471.02823
603,0,749.1267,471.02823
604,0,749.34796,471.665
605,0,749.336,471.67838
606,0,749.35645,471.68185
607,0,748.1578,471.90903
608,0,748.15857,471.90924
609,0,748.15857,471.90924
610,0,748.15857,471.90924
611,0,745.39746,472.5521
612,0,745.4047,472.54355
613,0,745.4049,472.54358
614,0,744.432,472.31973
615,0,744.4352,472.32056
616,0,744.4358,472.32028
617,0,744.4358,472.32028
618,0,744.4649,472.5151
619,0,744.4642,472.52255
620,0,744.46423,472.50778
621,0,744.8675,472.45123
622,0,744.87225,472.4678
623,0,744.87225,472.4678
624,0,744.44653,472.25702
625,0,744.44775,472.2572
626,0,744.44775,472.2572
627,0,744.44775,472.2572
628,0,744.0252,472.54056
629,0,744.01654,472.525
630,0,744.0178,472.5256
631,0,744.2944,472.5047
632,0,744.29614,472.50534
633,0,744.2884,472.50372
634,0,744.498,472.50793
635,0,744.4976,472.50833
636,0,744.48444,472.4927
637,0,744.48444,472.4927
638,0,744.3216,472.4243
639,0,744.322,472.42377
640,0,744.322,472.42377
641,0,744.09863,473.07864
642,0,744.0995,473.07443
643,0,744.0995,473.0744
644,0,744.0958,473.04022
645,0,744.0991,473.04456
646,0,744.0991,473.04456
647,0,744.0991,473.04456
648,0,744.10535,473.08594
649,0,744.10535,473.08594
650,0,744.10535,473.08594
651,0,744.1155,473.0619
652,0,744.1161,473.06702
653,0,744.11163,473.06253
654,0,744.10254,473.07108
655,0,744.10315,473.07086
656,0,744.10315,473.07086
657,0,744.10315,473.07086
658,0,744.10443,473.07318
659,0,744.1053,473.07434
660,0,744.1057,473.0912
661,0,744.1026,473.08374
662,0,744.0976,473.07947
663,0,744.09827,473.08087
664,0,744.0876,473.0763
665,0,744.08356,473.0782
666,0,744.0839,473.07788
667,0,744.0846,473.08118
668,0,744.0853,473.08365
669,0,744.086,473.08173
670,0,744.08606,473.08234
671,0,744.0754,473.0723
672,0,744.0863,473.0577
673,0,744.086,473.0565
674,0,744.0874,473.04227
675,0,744.0844,473.03955
676,0,744.08435,473.03934
677,0,744.07855,473.0351
678,0,744.0793,473.03568
679,0,744.0792,473.03564
680,0,744.0792,473.03564
681,0,744.08276,473.0452
682,0,744.0841,473.0458
683,0,744.0858,473.04724
684,0,744.09607,473.05017
685,0,744.0911,473.04434
686,0,744.0911,473.04434
687,0,744.09314,473.04068
688,0,744.0926,473.03992
689,0,744.09296,473.04114
690,0,744.09296,473.04114
691,0,744.0946,473.0464
692,0,744.0934,473.04507
693,0,744.09326,473.04492
694,0,744.094,473.0469
695,0,744.09393,473.0465
696,0,744.08185,473.0687
697,0,744.0788,473.06827
698,0,744.0782,473.0697
699,0,744.07806,473.0698
700,0,744.08276,473.07407
701,0,744.08167,473.0719
702,0,744.08167,473.0719
703,0,744.08167,473.0719
704,0,744.0803,473.06992
705,0,744.0774,473.06818
706,0,744.0774,473.06818
707,0,744.0885,473.06882
708,0,744.09186,472.97675
709,0,744.09186,472.97675
710,0,744.09656,472.97797
711,0,744.0966,472.97794
712,0,744.09656,472.97858
713,0,744.09717,472.97925
714,0,744.0828,472.98947
715,0,744.0851,472.98697
716,0,744.0851,472.98697
717,0,744.0841,472.99173
718,0,744.08295,472.97455
719,0,744.08295,472.97455
720,0,744.0629,473.03976
721,0,744.0629,473.03976
722,0,744.0629,473.03976
723,0,744.0629,473.03976
724,0,744.0637,473.03012
725,0,744.06635,473.03262
726,0,744.06635,473.03275
727,0,744.058,473.02646
728,0,744.0585,473.0275
729,0,744.0585,473.0275
730,0,744.05475,473.0367
731,0,744.0539,473.03564
732,0,744.0546,473.03793
733,0,744.0546,473.03308
734,0,744.0542,473.03296
735,0,744.0542,473.03296
736,0,744.0542,473.03296
737,0,744.0586,473.03174
738,0,744.0599,473.0345
739,0,744.05963,473.03537
740,0,744.0606,473.03482
741,0,744.0607,473.03485
742,0,744.0607,473.03485
743,0,744.06714,473.03558
744,0,744.0612,473.01266
745,0,744.0593,473.0109
746,0,744.0593,473.0109
747,0,744.0611,473.0083
748,0,744.0616,473.00894
749,0,744.0617,473.0092
750,0,744.0524,473.00168
751,0,744.0544,473.00275
752,0,744.05414,473.00308
753,0,744.05383,472.99063
754,0,744.05414,472.9913
755,0,744.0546,472.99362
756,0,744.03894,473.02377
757,0,744.03894,473.02377
758,0,744.03894,473.02377
759,0,744.03894,473.02377
760,0,744.0266,473.01288
761,0,744.03076,473.01712
762,0,744.03076,473.01712
763,0,744.0323,473.01443
764,0,744.0324,473.0156
765,0,744.0324,473.0156
766,0,744.032,473.0121
767,0,744.032,473.01413
768,0,744.03986,473.01837
769,0,744.03986,473.018
770,0,744.03894,473.01822
771,0,744.0392,473.01205
772,0,744.0399,473.01318
773,0,744.02795,473.00793
774,0,744.0287,473.00912
775,0,744.0287,473.00912
776,0,744.0288,473.01007
777,0,744.0286,473.0083
778,0,744.02954,473.009
779,0,744.02954,473.009
780,0,744.03406,473.0433
781,0,744.03125,473.0395
782,0,744.03125,473.0395
783,0,744.0268,473.03864
784,0,744.02673,473.03912
785,0,744.02673,473.03912
786,0,744.0301,473.03885
787,0,744.0322,473.04083
788,0,744.0322,473.04083
789,0,744.0322,473.04083
790,0,744.0315,473.02713
791,0,744.02985,473.02576
792,0,744.03986,472.8694
793,0,744.04846,472.80054
794,0,744.03815,472.7925
795,0,744.03815,472.7925
796,0,744.0507,472.81772
797,0,744.0506,472.81448
798,0,744.05054,472.8146
799,0,744.05054,472.8146
800,0,744.0542,472.86008
801,0,744.0544,472.86224
802,0,744.05286,472.86578
803,0,744.05585,472.81714
804,0,744.1188,472.58176
805,0,744.11115,472.57843
806,0,744.11444,472.49582
807,0,744.1138,472.49448
808,0,744.1138,472.49448
809,0,744.1138,472.49448
810,0,744.12915,472.53632
811,0,744.1234,472.53793
812,0,744.1236,472.53735
813,0,744.1064,472.64038
814,0,744.1095,472.6409
815,0,744.10925,472.64017
816,0,744.09424,472.62476
817,0,744.09424,472.62476
818,0,744.09424,472.62476
819,0,744.09424,472.62476
820,0,744.10175,472.59366
821,0,744.10236,472.59967
822,0,744.1023,472.5982
823,0,744.1082,472.6356
824,0,744.10754,472.63406
825,0,744.10754,472.63406
826,0,744.10754,472.63406
827,0,744.1021,472.67798
828,0,744.02954,472.95474
829,0,744.02954,472.95474
830,0,744.0414,472.95712
831,0,744.036,472.95242
832,0,744.036,472.95242
833,0,744.0391,472.95328
834,0,744.0388,472.95303
835,0,744.03876,472.95303
836,0,744.03876,472.95303
837,0,744.04315,472.9748
838,0,744.04004,472.9754
839,0,744.04004,472.97504
840,0,744.0761,472.8883
841,0,744.0761,472.8883
842,0,744.0761,472.8883
843,0,744.0701,472.87704
844,0,744.0691,472.86862
845,0,744.06836,472.8727
846,0,744.06836,472.8727
847,0,744.07056,472.8664
848,0,744.07764,472.86627
849,0,744.07764,472.86627
850,0,744.0696,472.85846
851,0,744.0704,472.8643
852,0,744.089,472.82242
853,0,744.0943,472.84476
854,0,744.0958,472.84454
855,0,744.0967,472.84668
856,0,744.0967,472.84668
857,0,744.1072,472.83096
858,0,744.1069,472.8282
859,0,744.1066,472.82816
860,0,744.10223,472.82693
861,0,744.10254,472.82544
862,0,744.1026,472.82504
863,0,744.10486,472.8433
864,0,744.0883,472.92856
865,0,744.0883,472.92856
866,0,744.0883,472.92856
867,0,744.0868,472.92215
868,0,744.08594,472.91888
869,0,744.08594,472.91888
870,0,744.08545,472.9055
871,0,744.0833,472.89404
872,0,744.0829,472.89536
873,0,744.08905,472.90662
874,0,744.0892,472.90625
875,0,744.0892,472.90625
876,0,744.101,472.88382
877,0,744.11505,472.85504
878,0,744.11017,472.84232
879,0,744.11017,472.84232
880,0,744.1045,472.8617
881,0,744.1058,472.8594
882,0,744.10596,472.8569
883,0,744.10596,472.8569
884,0,744.1085,472.87436
885,0,744.11005,472.87637
886,0,744.10986,472.87665
887,0,744.1184,472.84885
888,0,744.0909,472.943
889,0,744.0909,472.943
890,0,744.0934,472.94284
891,0,744.0916,472.94394
892,0,744.0916,472.9443
893,0,744.0916,472.9443
894,0,744.0942,472.9572
895,0,744.09534,472.95496
896,0,744.09534,472.95496
897,0,744.1029,472.9656
898,0,744.1035,472.97302
899,0,744.1035,472.97302
900,0,744.1414,472.81744
901,0,744.1414,472.81744
902,0,744.1414,472.81744
903,0,744.1414,472.81744
904,0,744.14124,472.8244
905,0,744.1435,472.82492
906,0,744.1435,472.82492
907,0,744.17737,472.7325
908,0,744.1764,472.73087
909,0,744.17645,472.73093
910,0,744.17645,472.73093
911,0,744.18286,472.71146
912,0,744.1465,472.79025
913,0,744.1465,472.79025
914,0,744.12756,472.82114
915,0,744.1238,472.82248
916,0,744.1238,472.82248
917,0,744.1238,472.82248
918,0,744.1559,472.74988
919,0,744.158,472.75027
920,0,744.158,472.7563
921,0,744.1486,472.74246
922,0,744.1415,472.74878
923,0,744.1397,472.74792
924,0,744.1175,472.83542
925,0,744.1179,472.8426
926,0,744.12164,472.84717
927,0,744.12427,472.84064
928,0,744.1149,472.82904
929,0,744.1178,472.8292
930,0,744.1087,472.82172
931,0,744.1087,472.82172
932,0,744.1113,472.79333
933,0,744.11194,472.79135
934,0,744.1116,472.79562
935,0,744.11316,472.8118
936,0,744.12964,472.86795
937,0,744.12964,472.86795
938,0,744.12964,472.86795
939,0,744.13794,472.8756
940,0,744.1343,472.87357
941,0,744.13434,472.8734
942,0,744.1363,472.85605
943,0,744.1355,472.85614
944,0,744.1356,472.8559
945,0,744.1356,472.8559
946,0,744.1471,472.85562
947,0,744.144,472.86005
948,0,744.12305,472.86032
949,0,744.124,472.85443
950,0,744.12256,472.85437
951,0,744.12256,472.85437
952,0,744.12256,472.85437
953,0,744.1141,472.8452
954,0,744.1137,472.84607
955,0,744.1137,472.84607
956,0,744.1144,472.85254
957,0,744.11365,472.85275
958,0,744.11365,472.85275
959,0,744.11365,472.85275
960,0,744.1223,472.87735
961,0,744.1226,472.8765
962,0,744.1226,472.8765
963,0,744.1226,472.8765
964,0,744.12115,472.86514
965,0,744.1207,472.86432
966,0,744.12067,472.8641
967,0,744.119,472.87985
968,0,744.1161,472.87872
969,0,744.11646,472.87894
970,0,744.11646,472.87894
971,0,744.1187,472.88373
972,0,744.12164,472.81418
973,0,744.1197,472.81152
974,0,744.1197,472.81152
975,0,744.11865,472.81863
976,0,744.1204,472.82037
977,0,744.12054,472.81894
978,0,744.11633,472.817
979,0,744.1088,472.80933
980,0,744.1088,472.80933
981,0,744.1088,472.80933
982,0,744.1076,472.8053
983,0,744.1078,472.80533
984,0,744.12244,472.7913
985,0,744.12244,472.7913
986,0,744.11755,472.80057
987,0,744.11865,472.80008
988,0,744.11884,472.80008
989,0,744.11816,472.79346
990,0,744.11816,472.79318
991,0,744.11816,472.79318
992,0,744.11816,472.79318
993,0,744.1124,472.78436
994,0,744.1148,472.78543
995,0,744.1148,472.78564
996,0,744.13806,472.7931
997,0,744.13837,472.77625
998,0,744.13684,472.76675
999,0,744.13684,472.76678
1000,0,744.1363,472.7405
1001,0,744.1363,472.73593
1002,0,744.1363,472.73593
1003,0,744.1363,472.73593
