Object nr 1,Lap Nr:,Nr. of Corners,Corner 1,x,y
,1,6,C 1,2,2,C 2,3,260,C 3,233,2,C 4,3,94,C 5,3,111,C 6,232,260
,2,5,C 1,2,2,C 2,3,94,C 3,364,2,C 4,3,111,C 5,369,260
,3,6,C 1,2,2,C 2,3,94,C 3,379,2,C 4,3,111,C 5,384,260,C 6,12,105
,4,6,C 1,2,2,C 2,3,94,C 3,379,2,C 4,3,111,C 5,378,260,C 6,12,105
,5,6,C 1,2,2,C 2,3,94,C 3,379,2,C 4,3,111,C 5,384,260,C 6,12,100
,6,6,C 1,2,2,C 2,3,94,C 3,385,2,C 4,3,111,C 5,390,260,C 6,12,100
,7,6,C 1,2,2,C 2,3,94,C 3,385,2,C 4,3,111,C 5,390,260,C 6,12,100
,8,6,C 1,2,2,C 2,3,94,C 3,390,2,C 4,3,111,C 5,389,260,C 6,12,99
,9,6,C 1,2,2,C 2,3,94,C 3,3,111,C 4,390,2,C 5,389,260,C 6,12,100
,10,5,C 1,2,2,C 2,3,94,C 3,3,111,C 4,390,2,C 5,389,260
,11,5,C 1,2,2,C 2,3,94,C 3,390,2,C 4,3,111,C 5,395,260
,12,5,C 1,2,2,C 2,3,111,C 3,390,2,C 4,3,94,C 5,395,260
,13,5,C 1,2,2,C 2,390,2,C 3,3,94,C 4,3,111,C 5,395,259
,14,5,C 1,2,2,C 2,390,2,C 3,3,94,C 4,3,111,C 5,395,259
,15,5,C 1,2,2,C 2,390,2,C 3,3,94,C 4,3,111,C 5,395,260
,16,5,C 1,2,2,C 2,390,2,C 3,3,111,C 4,3,94,C 5,395,260
,17,5,C 1,2,2,C 2,3,111,C 3,3,94,C 4,390,2,C 5,395,260
,18,5,C 1,2,2,C 2,3,94,C 3,390,2,C 4,3,111,C 5,395,260
,19,5,C 1,2,2,C 2,3,94,C 3,390,2,C 4,3,111,C 5,389,260
,20,5,C 1,2,2,C 2,390,2,C 3,3,94,C 4,3,111,C 5,389,260
,21,5,C 1,2,2,C 2,390,2,C 3,3,94,C 4,3,111,C 5,389,260
,22,5,C 1,2,2,C 2,390,2,C 3,3,94,C 4,3,111,C 5,389,260
,23,5,C 1,2,2,C 2,390,2,C 3,3,111,C 4,3,94,C 5,395,259
,24,5,C 1,2,2,C 2,3,111,C 3,390,2,C 4,3,94,C 5,389,260
,25,5,C 1,2,2,C 2,3,111,C 3,390,2,C 4,3,94,C 5,389,260
,26,6,C 1,2,2,C 2,3,111,C 3,390,2,C 4,3,94,C 5,389,260,C 6,13,104
,27,6,C 1,2,2,C 2,390,2,C 3,3,111,C 4,3,94,C 5,389,260,C 6,12,104
,28,5,C 1,2,2,C 2,390,2,C 3,3,112,C 4,3,94,C 5,395,259
,29,5,C 1,2,2,C 2,390,2,C 3,3,112,C 4,3,94,C 5,395,259
,30,5,C 1,2,2,C 2,393,2,C 3,3,112,C 4,3,94,C 5,392,260
,31,6,C 1,2,2,C 2,393,2,C 3,3,112,C 4,3,94,C 5,392,260,C 6,13,104
,32,6,C 1,2,2,C 2,393,2,C 3,3,112,C 4,3,94,C 5,392,260,C 6,13,104
,33,6,C 1,2,2,C 2,393,2,C 3,3,112,C 4,3,95,C 5,392,260,C 6,11,106
,34,6,C 1,2,2,C 2,393,2,C 3,3,112,C 4,3,95,C 5,392,260,C 6,13,104
,35,5,C 1,2,2,C 2,393,2,C 3,3,112,C 4,3,95,C 5,392,259
,36,6,C 1,2,2,C 2,393,2,C 3,3,95,C 4,3,112,C 5,392,259,C 6,13,104
,37,6,C 1,2,2,C 2,393,2,C 3,3,95,C 4,3,112,C 5,392,259,C 6,13,104
,38,6,C 1,2,2,C 2,393,2,C 3,3,95,C 4,3,112,C 5,392,260,C 6,13,104
,39,5,C 1,2,2,C 2,393,2,C 3,3,95,C 4,3,112,C 5,392,260
,40,5,C 1,2,2,C 2,393,2,C 3,3,95,C 4,3,112,C 5,392,260
,41,5,C 1,2,2,C 2,393,2,C 3,3,95,C 4,3,112,C 5,392,260
,42,6,C 1,2,2,C 2,393,2,C 3,3,95,C 4,3,112,C 5,392,260,C 6,12,101
,43,6,C 1,2,2,C 2,3,95,C 3,395,3,C 4,3,112,C 5,395,260,C 6,12,107
,44,6,C 1,2,2,C 2,395,3,C 3,3,112,C 4,3,95,C 5,12,107,C 6,395,260
,45,6,C 1,2,2,C 2,395,3,C 3,3,112,C 4,3,95,C 5,395,260,C 6,12,100
,46,6,C 1,2,2,C 2,395,3,C 3,3,95,C 4,3,112,C 5,395,260,C 6,12,100
,47,6,C 1,2,2,C 2,395,3,C 3,3,112,C 4,3,95,C 5,395,260,C 6,12,100
,48,5,C 1,2,2,C 2,3,95,C 3,3,112,C 4,395,3,C 5,395,260
,49,5,C 1,2,2,C 2,3,95,C 3,3,112,C 4,395,3,C 5,395,260
,50,5,C 1,2,2,C 2,3,95,C 3,3,112,C 4,395,3,C 5,395,260
,51,5,C 1,2,2,C 2,3,95,C 3,395,3,C 4,3,112,C 5,395,260
,52,5,C 1,2,2,C 2,3,95,C 3,395,3,C 4,3,112,C 5,395,260
,53,6,C 1,2,2,C 2,3,95,C 3,395,3,C 4,3,112,C 5,395,260,C 6,12,107
,54,6,C 1,2,2,C 2,3,95,C 3,395,3,C 4,3,113,C 5,395,260,C 6,12,107
,55,6,C 1,2,2,C 2,3,95,C 3,395,3,C 4,3,113,C 5,395,260,C 6,12,107
,56,6,C 1,2,2,C 2,3,95,C 3,3,113,C 4,395,3,C 5,395,260,C 6,12,107
,57,6,C 1,2,2,C 2,3,95,C 3,395,3,C 4,3,113,C 5,12,108,C 6,395,260
,58,6,C 1,2,2,C 2,3,95,C 3,395,3,C 4,3,113,C 5,12,108,C 6,395,260
,59,6,C 1,2,2,C 2,3,95,C 3,395,3,C 4,3,113,C 5,395,260,C 6,12,108
,60,6,C 1,2,2,C 2,3,96,C 3,395,3,C 4,3,113,C 5,395,260,C 6,12,107
,61,6,C 1,2,2,C 2,3,96,C 3,395,3,C 4,3,113,C 5,395,260,C 6,12,107
,62,6,C 1,2,2,C 2,3,96,C 3,395,3,C 4,3,113,C 5,395,260,C 6,12,107
,63,6,C 1,2,2,C 2,3,95,C 3,395,3,C 4,3,113,C 5,395,260,C 6,12,107
,64,6,C 1,2,2,C 2,3,95,C 3,395,3,C 4,3,113,C 5,395,260,C 6,12,107
,65,4,C 1,2,2,C 2,3,95,C 3,3,113,C 4,12,107
,66,4,C 1,2,2,C 2,3,96,C 3,3,113,C 4,12,107
,67,4,C 1,2,2,C 2,3,96,C 3,3,113,C 4,12,104
,68,4,C 1,2,2,C 2,3,96,C 3,3,113,C 4,11,104
,69,4,C 1,2,2,C 2,3,96,C 3,3,113,C 4,12,105
,70,3,C 1,2,2,C 2,3,96,C 3,3,113
,71,4,C 1,2,2,C 2,3,96,C 3,3,113,C 4,12,104
,72,3,C 1,2,2,C 2,3,96,C 3,3,113
,73,4,C 1,2,2,C 2,3,96,C 3,3,113,C 4,12,104
,74,4,C 1,2,2,C 2,3,113,C 3,3,96,C 4,12,104
,75,4,C 1,2,2,C 2,3,113,C 3,3,96,C 4,12,104
,76,4,C 1,2,2,C 2,3,114,C 3,3,97,C 4,12,104
