timestamp,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5
4999.819000,0.305670,0.124205,-0.165698,-0.014685,0.011642,0.002989
4999.821000,-0.223311,-0.060920,0.148367,-0.005001,0.003664,0.014037
4999.823000,0.106630,0.176726,-0.077495,-0.014864,0.003722,0.001435
4999.825000,-0.201352,0.029464,0.023160,-0.011033,-0.000343,0.011510
4999.827000,0.061490,0.064827,-0.012383,-0.013037,0.003385,0.005194
4999.829000,0.102737,0.172350,-0.044510,-0.016315,0.002994,0.000250
4999.831000,-0.215763,-0.021761,0.029179,-0.008309,0.004726,0.010161
4999.833000,-0.011905,-0.018077,0.060059,-0.007599,0.004665,0.008892
4999.835000,0.034521,-0.082232,-0.110285,-0.007224,0.007698,0.001826
4999.837000,0.254579,-0.175350,-0.061743,-0.008316,0.007996,0.001661
4999.839000,-0.084757,-0.042337,0.040031,-0.006566,0.001675,0.007576
4999.841000,-0.106008,0.107560,0.124684,-0.009609,0.001329,0.006875
4999.843000,-0.047341,0.051585,-0.045264,-0.010594,0.003942,0.008756
4999.845000,0.045976,-0.048981,0.087846,-0.006175,0.005467,0.007047
4999.847000,0.169896,-0.073086,-0.053923,-0.009730,0.007696,0.001468
4999.849000,-0.044979,0.031865,0.030166,-0.011534,0.001186,0.005784
4999.851000,-0.170465,-0.004694,0.087361,-0.009487,-0.000481,0.008758
4999.853000,0.085684,0.063130,0.012036,-0.012961,0.001914,0.001453
4999.855000,-0.077397,-0.079893,0.040228,-0.007815,0.004099,0.009117
4999.859000,-0.147454,0.085843,0.041687,-0.010258,0.002890,0.008765
4999.861000,-0.102134,-0.022976,-0.027422,-0.006334,0.003029,0.008073
4999.863000,0.040205,-0.127851,0.118803,-0.003593,0.003256,0.005590
4999.865000,-0.021320,-0.234059,0.109719,-0.004406,0.002424,0.007991
4999.867000,-0.428752,-0.146632,0.235738,-0.003279,-0.004239,0.013107
4999.869000,-0.062189,-0.061271,0.064611,-0.007246,0.002708,0.005815
4999.871000,-0.084049,-0.230177,0.219180,0.002974,-0.000078,0.003845
4999.873000,0.436912,0.097675,-0.116566,-0.013309,0.010103,0.003596
4999.875000,0.310056,-0.083533,-0.022804,-0.011507,0.008375,-0.001364
4999.877000,0.240326,-0.005422,0.101670,-0.005819,0.007713,0.004986
4999.879000,0.401045,-0.228435,0.010657,-0.005464,0.008075,-0.005717
4999.881000,-0.099277,0.056771,0.114589,-0.009635,-0.000067,0.009612
4999.883000,-0.073043,-0.144864,0.183857,-0.003276,0.001707,0.006016
4999.885000,0.041295,0.029737,0.074154,-0.008696,0.005179,0.006526
4999.887000,0.465440,0.090063,-0.054863,-0.014444,0.010528,-0.006824
4999.889000,0.130137,-0.028262,0.024290,-0.009697,0.003396,0.003246
4999.891000,-0.020894,0.073976,0.010740,-0.009661,0.005474,0.007587
4999.893000,0.202601,-0.082890,-0.026442,-0.007527,0.008211,0.002651
4999.895000,-0.064162,0.034680,0.083984,-0.011067,0.000918,0.007019
4999.897000,-0.237130,-0.165723,0.099923,-0.005922,-0.001826,0.006355
4999.899000,0.094943,-0.161972,0.028920,-0.005439,0.007573,0.003946
4999.901000,0.070659,-0.087275,0.011350,-0.004095,0.006677,0.006658
4999.903000,0.355321,-0.122071,0.029225,-0.005923,0.006556,0.002754
4999.905000,-0.056084,-0.221684,0.262602,-0.001556,-0.001016,0.008624
4999.907000,0.077693,-0.204926,0.114230,-0.004109,0.003896,0.005899
4999.909000,-0.042986,-0.228881,0.170109,-0.001826,0.002734,0.002545
4999.911000,0.360982,-0.047969,-0.081997,-0.010818,0.011675,0.001702
4999.913000,-0.011181,0.066337,-0.030836,-0.011994,0.003403,0.008317
4999.915000,0.303951,0.019562,-0.046947,-0.013875,0.007050,-0.000201
4999.917000,0.233686,-0.039029,-0.061462,-0.008120,0.007238,0.000470
4999.919000,0.052782,-0.112437,-0.005173,-0.008642,0.005069,0.002169
4999.921000,-0.479712,0.073228,0.115128,-0.009620,-0.006425,0.013403
4999.923000,0.199361,-0.117878,0.004395,-0.009518,0.007835,0.002328
4999.925000,0.093187,-0.125404,-0.022019,-0.004418,0.005940,0.004054
4999.927000,0.324929,-0.223788,0.030046,-0.002350,0.009678,0.000875
4999.931000,0.156778,0.045305,-0.039464,-0.011251,0.006712,0.003195
4999.933000,-0.003761,0.002686,-0.039597,-0.006729,0.002611,0.004320
4999.935000,0.156093,0.011265,0.019760,-0.009549,0.009213,0.003522
4999.937000,-0.030249,0.103524,0.082109,-0.012284,0.001219,0.008255
4999.939000,0.441447,-0.165183,0.013958,-0.005517,0.010869,-0.002797
4999.941000,0.241982,-0.033930,0.050521,-0.008896,0.003914,-0.003164
4999.943000,0.221189,0.128288,0.057336,-0.011196,0.004805,-0.000009
4999.945000,0.615251,-0.021280,-0.052132,-0.011164,0.012354,-0.004680
4999.947000,0.316398,-0.054736,-0.026012,-0.008106,0.010194,0.000127
4999.949000,-0.012086,-0.068807,-0.008355,-0.007877,0.001854,0.010629
4999.951000,0.024734,-0.158291,0.146081,-0.005229,0.004390,0.001753
4999.953000,-0.213219,0.082553,0.005460,-0.009335,0.000630,0.012687
4999.955000,-0.115988,-0.315116,0.137521,0.000699,0.000302,0.007721
4999.957000,0.175355,0.136351,-0.263004,-0.014756,0.005764,0.002558
4999.959000,0.146085,0.018221,-0.135999,-0.011652,0.005855,0.003624
4999.961000,-0.016061,-0.006676,0.065822,-0.006875,0.002532,0.009191
4999.963000,0.050756,0.214015,-0.116266,-0.013592,0.005958,0.009652
4999.965000,-0.013224,-0.078779,0.056163,-0.004845,0.005753,0.007714
4999.967000,0.361600,-0.171350,-0.136889,-0.008329,0.011111,-0.001170
4999.969000,-0.034466,-0.099727,0.058901,-0.006166,0.003939,0.006259
4999.971000,0.105502,0.265241,-0.054826,-0.015928,0.002881,0.001449
4999.973000,0.030304,-0.086480,-0.076384,-0.008863,0.004883,0.005244
4999.975000,0.127680,-0.146845,-0.018306,-0.005210,0.007661,0.001570
4999.977000,-0.268519,-0.054926,0.113303,-0.006601,-0.001198,0.006014
4999.979000,0.000724,0.065786,-0.004600,-0.011421,-0.001651,0.007712
4999.981000,-0.163772,0.016698,-0.100572,-0.012465,0.002363,0.006276
4999.983000,-0.103811,-0.086770,0.000063,-0.007562,0.004444,0.007538
4999.985000,0.237760,-0.172715,-0.050940,-0.006623,0.005816,0.002403
4999.987000,0.169975,0.019212,-0.069656,-0.010555,0.004360,0.002135
4999.989000,0.051439,-0.044110,0.013330,-0.011009,0.003724,0.000880
4999.991000,-0.014541,0.033934,-0.063280,-0.010395,0.001674,0.001486
4999.993000,-0.227094,-0.239189,0.093347,-0.002412,-0.004475,0.006759
4999.995000,-0.244673,-0.304387,0.119107,-0.001344,0.001302,0.012098
4999.997000,0.155288,-0.154039,-0.130658,-0.006241,0.005911,0.001522
4999.999000,-0.441659,-0.054744,0.045446,-0.009491,-0.005559,0.006156
5000.001000,0.286013,-0.070302,-0.248215,-0.008812,0.009719,0.000085
5000.003000,-0.280358,-0.164347,0.011089,-0.003101,0.003000,0.013193
5000.005000,-0.207413,-0.014220,0.008037,-0.011264,0.003714,0.009227
5000.007000,-0.254822,-0.175564,-0.011550,-0.004534,0.001062,0.007605
5000.011000,-0.097289,-0.080971,-0.094419,-0.006517,0.003086,0.003556
5000.013000,-0.545761,0.051304,-0.043972,-0.010284,-0.006026,0.012822
5000.015000,-0.365697,-0.259701,-0.042767,-0.002821,-0.003808,0.006992
5000.017000,0.077573,-0.116147,-0.044579,-0.007800,0.003707,0.004371
5000.019000,-0.268532,-0.156426,0.114932,-0.002779,0.001310,0.014162
5000.021000,-0.440173,-0.216056,0.149148,-0.000653,-0.005625,0.015768
5000.023000,-0.130905,-0.042437,-0.024424,-0.008876,-0.000355,0.006098
5000.025000,-0.365221,-0.003134,-0.036765,-0.009692,-0.000230,0.012724
5000.027000,-0.273040,-0.100467,-0.013353,-0.006609,-0.002250,0.007393
5000.029000,-0.254939,-0.228850,-0.018915,-0.005205,-0.002499,0.007171
5000.031000,-0.247604,-0.303583,0.161844,0.000393,0.000725,0.012025
5000.033000,-0.311795,0.162921,0.067467,-0.014705,-0.002149,0.010635
5000.035000,-0.109184,-0.088669,-0.077205,-0.006684,0.004179,0.007184
5000.037000,0.068939,0.081398,-0.062937,-0.011776,0.003384,0.005360
5000.039000,0.064011,-0.035349,0.025870,-0.008275,0.005100,0.007711
5000.041000,-0.276913,-0.285115,0.033787,0.002051,-0.001704,0.013008
5000.043000,0.493036,-0.021643,-0.299187,-0.013657,0.014589,-0.002723
5000.045000,0.085088,0.029052,-0.108750,-0.013009,0.004383,0.002008
5000.047000,0.092334,-0.309298,-0.015315,-0.000362,0.004178,0.002129
5000.049000,-0.226356,-0.066401,-0.000289,-0.008039,0.001661,0.009231
5000.051000,-0.013464,-0.104685,0.008862,-0.008206,0.002667,0.003120
5000.053000,-0.288987,-0.134388,0.025392,-0.005468,-0.002993,0.010100
5000.055000,-0.084441,-0.177473,-0.058885,-0.005079,0.004545,0.007946
5000.057000,-0.266443,-0.086949,0.068639,-0.007525,-0.001450,0.011287
5000.059000,-0.182839,0.000840,-0.056515,-0.010034,-0.000692,0.003028
5000.061000,-0.100713,-0.166210,-0.079484,-0.003010,0.004196,0.011138
5000.063000,-0.068824,-0.024890,0.033062,-0.005285,0.001684,0.013160
5000.065000,0.202481,-0.220568,-0.139512,-0.005178,0.011597,0.003735
5000.067000,-0.300474,0.123616,0.081471,-0.008265,-0.003039,0.013211
5000.069000,-0.169401,0.094604,-0.146082,-0.010174,0.000509,0.008985
5000.071000,-0.290380,0.061320,0.075727,-0.010040,-0.003373,0.013130
5000.073000,-0.021018,-0.004168,-0.111154,-0.008956,0.001865,0.007123
5000.075000,-0.312478,-0.252347,0.121072,-0.000623,0.000795,0.014020
5000.077000,-0.171379,-0.226827,0.114076,-0.002114,-0.001339,0.006546
5000.079000,0.377209,-0.201277,-0.148668,-0.007747,0.012359,-0.004300
5000.081000,0.000543,-0.030270,-0.001698,-0.007751,0.001964,0.003456
5000.083000,-0.258099,-0.123678,0.046889,-0.000872,-0.001260,0.011839
5000.087000,-0.424003,-0.156420,0.058466,-0.002844,0.000905,0.017797
5000.089000,0.241043,-0.088396,-0.089909,-0.008007,0.008880,0.004394
5000.091000,-0.269405,-0.311951,0.066695,0.001412,0.002042,0.008711
5000.093000,-0.282088,0.023090,0.001132,-0.004930,-0.002500,0.010183
5000.095000,-0.115678,-0.118704,-0.019528,-0.005021,0.004026,0.010618
5000.097000,-0.008078,-0.000813,-0.027030,-0.010245,0.004108,0.006789
5000.099000,-0.595093,0.039190,0.154157,-0.005469,-0.007368,0.014545
5000.101000,0.260769,-0.019715,-0.096099,-0.012157,0.004957,0.001775
5000.103000,0.242411,-0.113385,0.000350,-0.006893,0.008189,0.001326
5000.105000,-0.112962,-0.143932,0.177416,-0.005628,0.001656,0.006784
5000.107000,0.013346,-0.059292,0.077815,-0.010752,0.002988,0.007275
5000.109000,-0.076173,0.219421,-0.002603,-0.015266,0.001778,0.005018
5000.111000,0.107523,0.068998,-0.131136,-0.012186,0.007389,0.003696
5000.113000,0.171408,-0.000205,-0.161507,-0.012316,0.008596,0.004124
5000.115000,-0.038730,-0.022901,0.031133,-0.008713,0.000978,0.010874
5000.117000,-0.121583,-0.017362,0.102055,-0.005676,0.001166,0.006019
5000.119000,-0.181330,-0.034093,0.100358,-0.007664,-0.002098,0.009570
5000.121000,0.120085,0.009642,-0.013936,-0.011209,0.002882,0.000916
5000.123000,0.450257,0.176404,-0.207629,-0.017400,0.011819,-0.000726
5000.125000,0.377359,-0.195183,-0.076242,-0.006186,0.011720,0.001381
5000.127000,0.127830,-0.074140,0.063582,-0.009553,0.001460,0.001618
5000.129000,0.171620,0.046380,-0.060992,-0.009977,0.008018,0.002679
5000.131000,-0.257140,-0.086350,0.019307,-0.007983,-0.001668,0.007995
5000.133000,0.418240,-0.098145,-0.115529,-0.008037,0.010048,-0.003906
5000.135000,-0.218010,-0.012306,-0.013237,-0.007175,0.003047,0.012357
5000.137000,0.072881,-0.145204,0.108978,-0.005504,0.000768,0.002131
5000.139000,-0.353395,0.075637,0.111538,-0.007903,-0.006758,0.012568
5000.141000,0.161485,-0.262732,-0.078487,-0.001280,0.006374,0.000048
5000.143000,0.100735,0.180476,-0.117794,-0.014186,0.005888,0.007782
5000.145000,-0.396365,-0.014428,0.262225,-0.004726,-0.001149,0.013558
5000.147000,0.069626,-0.045751,-0.043143,-0.008844,0.008225,0.003333
5000.149000,0.212277,0.084020,0.085615,-0.011362,0.003562,0.002250
5000.151000,0.342996,0.157015,-0.061884,-0.016069,0.005287,-0.000452
5000.153000,0.805864,-0.129485,-0.016742,-0.010153,0.016431,-0.005759
5000.155000,0.516706,0.156047,-0.092628,-0.016578,0.012503,-0.003449
5000.157000,0.127292,0.068592,0.033051,-0.011380,0.004895,0.003646
5000.159000,0.244410,-0.422552,0.126116,0.006878,0.007861,-0.000672
5000.161000,0.139853,0.113386,0.066385,-0.012935,0.005450,0.008231
5000.165000,-0.049524,0.002943,0.162895,-0.005594,0.001432,0.007525
5000.167000,0.075349,-0.201799,0.022083,-0.006146,0.006579,0.002245
5000.169000,-0.238818,0.091829,-0.050544,-0.010114,-0.002225,0.008032
5000.171000,0.073948,-0.098357,0.002890,-0.010036,0.004080,-0.000734
5000.173000,0.269324,-0.150132,-0.015909,-0.008833,0.010133,-0.001774
5000.175000,-0.063361,-0.159324,0.079329,-0.007684,0.003288,0.006545
5000.177000,-0.287911,0.022562,0.030210,-0.005381,-0.003015,0.011301
5000.179000,0.137020,-0.015072,-0.269451,-0.013815,0.004416,0.000446
5000.181000,0.014963,-0.212715,0.047454,-0.001426,0.004440,0.008102
5000.183000,0.067544,0.121221,-0.080363,-0.013822,0.005242,0.002945
5000.185000,-0.085134,-0.099364,0.079306,-0.005163,0.002282,0.005092
5000.187000,-0.344009,-0.056399,0.156148,-0.009505,-0.004478,0.008781
5000.189000,-0.187078,-0.171194,-0.072833,-0.002788,0.002779,0.010028
5000.191000,0.053544,-0.153513,-0.035229,-0.005773,0.003567,0.005422
5000.193000,-0.094114,0.004186,0.061129,-0.006269,-0.000410,0.009375
5000.195000,0.026682,-0.133559,0.100953,-0.008469,0.000879,0.001607
5000.197000,0.230388,0.085651,-0.066627,-0.012112,0.008377,0.001164
5000.199000,-0.038243,-0.064042,-0.089696,-0.008565,0.004540,0.013222
5000.201000,-0.078001,0.182216,0.020954,-0.011978,0.000130,0.005026
5000.203000,0.094301,-0.051723,-0.084419,-0.005525,0.008151,0.003639
5000.205000,0.199863,-0.088942,-0.075657,-0.005585,0.008916,0.002775
5000.207000,-0.113996,-0.113956,0.086276,-0.005428,0.001086,0.010510
5000.209000,-0.214020,-0.283307,0.104853,-0.002634,0.000750,0.006260
5000.211000,0.514025,0.014132,-0.168388,-0.010619,0.010436,0.002497
5000.213000,0.016113,-0.086612,0.026986,-0.008513,-0.000576,0.001482
5000.215000,-0.054437,-0.153205,0.123687,-0.002863,0.000070,0.004331
5000.217000,0.277832,-0.146788,-0.074564,-0.007777,0.008111,-0.004308
5000.219000,0.195966,-0.119891,-0.019242,-0.007123,0.004429,0.000940
5000.221000,-0.345171,-0.037942,0.079983,-0.005745,-0.001089,0.014183
5000.223000,-0.167183,0.137512,0.130837,-0.009313,-0.002653,0.007156
5000.225000,-0.012382,-0.136838,-0.123159,-0.009208,0.004191,0.000097
5000.227000,0.128586,-0.109375,0.053397,-0.005604,0.001442,0.005943
5000.229000,-0.016627,-0.222666,-0.101453,-0.005654,0.007075,0.005611
5000.231000,-0.058494,0.113401,0.106882,-0.008782,0.002956,0.009013
5000.233000,0.139544,0.089371,0.024632,-0.011857,0.004882,0.002460
5000.235000,0.355864,-0.023847,-0.029698,-0.009514,0.009124,0.003322
5000.237000,0.219052,0.121071,-0.092829,-0.011543,0.005438,0.003734
5000.239000,0.018223,-0.159990,0.100742,-0.004823,0.004765,0.005308
5000.243000,-0.004819,0.003537,0.106481,-0.007237,0.001901,0.004679
5000.245000,0.541774,0.024948,-0.091463,-0.012608,0.011103,-0.005886
5000.247000,-0.003193,-0.146891,0.092390,-0.006949,0.007532,0.006791
5000.249000,0.040719,-0.014311,0.153033,-0.011023,0.002292,0.003199
5000.251000,0.230396,-0.215384,0.051518,-0.001885,0.008279,-0.001040
5000.253000,0.244531,0.041395,0.027803,-0.012376,0.005709,0.001792
5000.255000,-0.159592,-0.181126,0.254181,-0.002717,-0.000704,0.011132
5000.257000,-0.082081,-0.174869,0.001034,-0.003281,0.003816,0.007983
5000.259000,0.131352,0.014998,-0.045439,-0.007345,0.008372,0.007170
5000.261000,0.006552,-0.099044,0.054025,-0.006327,0.001772,0.005750
5000.263000,-0.038059,-0.016180,0.016736,-0.007680,0.003216,0.010524
5000.265000,-0.018511,-0.044978,0.011424,-0.008199,0.005093,0.008971
5000.267000,-0.142935,-0.141265,0.144768,-0.006198,0.000945,0.006479
5000.269000,0.155851,0.069000,0.053121,-0.011249,0.007723,0.002435
5000.271000,0.122146,-0.147927,0.014151,-0.005606,0.006685,0.003863
5000.273000,-0.052342,-0.026516,0.076581,-0.007580,0.001563,0.004182
5000.275000,-0.235303,0.067582,0.098505,-0.010934,-0.002836,0.011857
5000.277000,0.170069,-0.279934,0.016110,-0.003562,0.006472,0.002920
5000.279000,0.252834,-0.129768,-0.027881,-0.004225,0.005982,0.003991
5000.281000,0.157589,-0.146600,-0.005718,-0.008293,0.006211,0.000813
5000.283000,0.098754,-0.293374,0.063143,-0.000646,0.005272,0.004924
5000.285000,0.002965,-0.184165,0.048336,-0.007012,-0.000354,0.002664
5000.287000,0.651115,0.063351,-0.142575,-0.013674,0.013624,-0.003998
5000.289000,0.505357,-0.032482,-0.068754,-0.011405,0.012204,-0.002405
5000.291000,0.218005,-0.077612,-0.065280,-0.008627,0.007118,0.004660
5000.293000,0.059302,0.020661,-0.024781,-0.010426,0.007232,0.004756
5000.295000,0.274596,-0.100566,0.063330,-0.005457,0.006106,0.005888
5000.297000,0.265756,-0.170418,0.042138,-0.004392,0.007996,0.001417
5000.299000,-0.172455,0.032960,0.006838,-0.008376,0.000787,0.005719
5000.301000,-0.087872,0.182817,-0.045616,-0.010185,0.000574,0.008961
5000.303000,-0.170106,0.029662,-0.003463,-0.009237,-0.001890,0.007257
5000.305000,0.277225,-0.021628,-0.095657,-0.009353,0.007696,0.001060
5000.307000,-0.161155,0.002100,-0.078325,-0.010256,0.001708,0.004419
5000.309000,-0.082383,0.032693,-0.003947,-0.006747,0.003217,0.009857
5000.311000,0.040651,-0.129137,-0.064962,-0.004329,0.005240,0.008760
5000.313000,0.038059,-0.151774,0.091637,-0.004711,0.003918,0.005800
5000.315000,0.385853,0.054510,-0.069206,-0.012505,0.009188,0.001912
5000.317000,-0.026356,-0.241866,0.197296,-0.001610,0.003341,0.001859
5000.321000,0.033321,-0.071475,0.141491,-0.006945,0.004235,0.005536
5000.323000,-0.258742,-0.072101,0.160914,-0.004814,-0.003387,0.008538
5000.325000,0.477624,-0.016197,-0.216596,-0.011343,0.012610,-0.000804
5000.325000,0.477624,-0.016197,-0.216596,-0.011343,0.012610,-0.000804
5000.329000,0.193645,0.169309,-0.043840,-0.012435,0.007621,0.004221
5000.331000,-0.036288,0.115271,-0.074560,-0.012140,0.001876,0.005686
5000.333000,0.024250,-0.197100,0.072944,-0.004626,0.003026,0.005126
5000.335000,0.425846,-0.241293,0.025167,-0.004606,0.012627,-0.001750
5000.337000,0.147079,-0.249557,0.028819,-0.005256,0.006366,0.002916
5000.339000,0.389926,0.105890,-0.091269,-0.013068,0.009641,-0.002241
5000.341000,-0.048444,-0.047369,0.037918,-0.006326,0.000865,0.003435
5000.343000,-0.272473,-0.085237,0.132836,-0.003898,-0.003326,0.015604
5000.345000,-0.288398,-0.257712,0.225736,-0.000599,-0.004620,0.008025
5000.347000,-0.053134,0.121620,-0.056672,-0.010089,0.002988,0.009025
5000.349000,-0.009992,-0.056271,0.048077,-0.006602,-0.000705,0.006233
5000.351000,-0.051275,-0.027147,-0.149326,-0.008059,0.006673,0.006533
5000.353000,-0.347887,-0.094132,0.088030,-0.003107,-0.003991,0.014682
5000.355000,-0.139334,-0.240134,-0.032502,-0.005563,-0.000579,0.003896
5000.357000,0.018118,-0.062750,0.060668,-0.006134,0.004117,0.009259
5000.359000,0.210331,-0.119022,-0.044310,-0.005402,0.008602,0.004786
5000.361000,-0.349953,0.067045,0.041928,-0.005101,-0.000472,0.012680
5000.363000,-0.226027,-0.010629,0.100667,-0.005624,-0.001304,0.010262
5000.365000,-0.157972,-0.090427,-0.027198,-0.004962,0.002291,0.009934
5000.367000,-0.091843,-0.104819,0.149824,-0.003125,0.001646,0.004842
5000.369000,-0.365443,-0.132209,0.210411,0.000375,-0.003736,0.017288
5000.371000,-0.205229,-0.068154,0.019252,-0.005968,-0.001128,0.010052
5000.373000,0.436121,-0.205586,-0.126364,-0.007404,0.012069,-0.005882
5000.375000,-0.199886,-0.198003,0.100156,-0.000121,0.000126,0.012979
5000.377000,0.362277,-0.281880,0.048459,-0.005068,0.008646,-0.001313
5000.379000,-0.211819,-0.059694,0.040506,-0.006390,0.004947,0.009294
5000.381000,0.077179,-0.132247,-0.091689,-0.005828,0.005561,0.008922
5000.383000,-0.109915,0.175604,-0.018127,-0.011645,0.000570,0.007027
5000.385000,0.150310,-0.038219,-0.054744,-0.012269,0.005047,0.001502
5000.387000,0.055438,-0.072778,-0.050285,-0.008355,0.003219,0.002056
5000.389000,-0.161861,-0.225529,0.004726,-0.003976,0.000912,0.005312
5000.391000,0.226836,-0.053551,-0.117685,-0.008321,0.007608,0.004980
5000.393000,-0.148402,-0.375993,0.062655,0.002181,0.000607,0.009943
5000.395000,-0.026415,-0.181930,0.042627,-0.004288,0.003960,0.008606
5000.399000,-0.127035,-0.029308,-0.047300,-0.005921,0.000967,0.007804
5000.401000,-0.152672,-0.157306,-0.073783,-0.005000,-0.001876,0.005310
5000.403000,0.372695,-0.086219,-0.027592,-0.010436,0.008132,-0.002395
5000.405000,-0.079509,-0.088290,0.062042,-0.006961,0.001003,0.005081
5000.407000,0.094734,-0.001197,-0.077388,-0.009481,0.006424,0.004309
5000.409000,0.157370,-0.034185,0.053481,-0.011539,0.008882,0.004002
5000.411000,0.094024,-0.262527,-0.040096,-0.003179,0.004972,0.006075
5000.413000,0.269545,-0.131514,-0.111126,-0.003334,0.009754,0.003310
5000.415000,-0.120010,-0.007993,-0.065618,-0.008580,0.001890,0.011287
5000.417000,0.210145,-0.161642,-0.100843,-0.005475,0.007805,0.001760
5000.419000,-0.142249,-0.174836,0.064169,-0.004342,0.000774,0.004869
5000.421000,-0.198924,-0.176383,0.038010,-0.004192,0.000825,0.005748
5000.423000,-0.030053,-0.061941,-0.171488,-0.006268,0.002323,0.007726
5000.425000,-0.238480,-0.135619,0.079715,-0.003381,0.001082,0.009655
5000.427000,-0.353231,-0.090358,0.018620,-0.005907,-0.000151,0.010677
5000.429000,-0.435504,-0.251014,0.031215,-0.000211,-0.004697,0.013099
5000.431000,-0.118787,-0.081601,-0.047206,-0.005710,0.001383,0.008836
5000.433000,0.149129,-0.118586,-0.158728,-0.007238,0.008719,0.005201
5000.435000,0.100506,-0.027121,0.073866,-0.007098,0.003958,0.001291
5000.437000,-0.083183,-0.062607,0.063804,-0.007924,0.001119,0.007634
5000.439000,0.175518,-0.175202,0.020272,-0.006282,0.008347,0.002716
5000.441000,-0.014738,-0.231043,0.205563,0.000536,0.000547,0.006811
5000.443000,0.199599,0.033194,-0.030231,-0.006843,0.008339,0.004390
5000.445000,0.107548,-0.064024,0.008500,-0.008455,0.005010,0.009243
5000.447000,-0.097045,-0.031143,0.048378,-0.007170,0.001804,0.004417
5000.449000,-0.519308,0.016707,0.238437,-0.005375,-0.007782,0.009849
5000.451000,-0.429368,-0.038078,0.142392,-0.007515,-0.004118,0.011818
5000.453000,0.079552,0.061506,-0.026052,-0.009966,0.005069,0.006139
5000.455000,-0.036766,0.079146,0.030564,-0.010410,0.001024,0.007334
5000.457000,-0.073300,-0.088403,-0.014526,-0.005228,0.002360,0.006854
5000.459000,-0.082306,0.012036,0.129610,-0.007052,-0.001596,0.009056
5000.461000,-0.315778,-0.086014,-0.000448,-0.006511,-0.003209,0.009110
5000.463000,-0.051906,0.133102,-0.025170,-0.011311,0.001489,0.007518
5000.465000,0.096923,0.047617,-0.169910,-0.010090,0.003247,0.003279
5000.467000,0.215888,-0.038403,-0.141513,-0.011753,0.008442,0.001321
5000.469000,0.095175,0.030049,-0.110515,-0.012352,0.002411,0.002547
5000.471000,-0.141931,-0.061527,0.009614,-0.005715,0.002840,0.010652
5000.475000,0.156841,0.129572,-0.235746,-0.013832,0.007813,0.004162
5000.477000,-0.297101,0.055708,-0.095991,-0.009804,-0.003187,0.010303
5000.479000,-0.420960,-0.073487,0.192668,-0.003437,-0.003225,0.012581
5000.479000,-0.420960,-0.073487,0.192668,-0.003437,-0.003225,0.012581
5000.483000,0.194675,-0.112001,-0.109514,-0.007873,0.005965,0.002576
5000.485000,0.559791,-0.197854,-0.132071,-0.004309,0.013201,-0.000037
5000.487000,-0.401691,-0.140157,0.099096,-0.004519,-0.005975,0.015545
5000.489000,0.107214,-0.172197,-0.131314,-0.005835,0.005457,0.002567
5000.491000,-0.291807,-0.172695,0.084234,-0.000260,-0.002818,0.008845
5000.493000,0.007807,-0.107590,-0.020891,-0.007318,0.005246,0.004996
5000.495000,0.302275,-0.200246,-0.026419,-0.006107,0.008048,-0.000806
5000.497000,-0.418361,-0.100684,0.138571,-0.001133,-0.002286,0.015772
5000.499000,-0.033013,-0.011742,-0.005264,-0.008736,0.001395,0.007692
5000.501000,0.375901,-0.057331,-0.166936,-0.011415,0.005364,-0.002752
5000.503000,0.372867,0.025201,-0.065703,-0.009380,0.011751,0.001715
5000.505000,-0.084008,0.050142,-0.037523,-0.011044,-0.000048,0.008435
5000.507000,0.361461,-0.178287,-0.095314,-0.007467,0.010140,-0.004722
5000.509000,0.179334,0.010360,0.082474,-0.007648,0.006166,0.000055
5000.511000,0.214384,-0.030542,0.052323,-0.009264,0.005051,-0.000303
5000.513000,0.230235,-0.007127,0.075713,-0.008880,0.004638,0.000676
5000.515000,0.450649,0.022651,-0.143902,-0.011706,0.010848,0.001554
5000.517000,-0.144451,-0.008028,0.099164,-0.009141,0.001361,0.008336
5000.519000,0.353049,0.073816,-0.030964,-0.013373,0.004312,-0.004749
5000.521000,0.101139,-0.017759,0.106793,-0.009172,0.000637,0.001250
5000.523000,0.190170,-0.126224,-0.109524,-0.005313,0.007306,0.001498
5000.525000,0.112666,-0.121427,0.027917,-0.004716,0.005099,-0.001662
5000.527000,-0.057130,-0.021908,0.115731,-0.007839,0.000625,0.006383
5000.529000,0.093981,-0.027307,-0.178498,-0.014319,0.003635,0.002598
5000.531000,0.166784,-0.027664,0.003731,-0.008774,0.006985,0.000942
5000.533000,-0.342173,-0.151301,0.250921,-0.000776,-0.004365,0.010607
5000.535000,0.235225,0.041431,-0.017254,-0.011394,0.005094,0.001270
5000.537000,0.607390,-0.136667,-0.110597,-0.011104,0.013018,-0.010343
5000.539000,0.090016,-0.159007,0.030318,-0.005981,0.004899,0.000584
5000.541000,-0.204252,-0.029234,0.075042,-0.005871,0.000286,0.011290
5000.543000,0.346461,-0.151148,-0.094257,-0.002462,0.010708,0.003600
5000.545000,0.037881,0.061579,-0.131554,-0.014102,0.004781,0.003244
5000.547000,0.164665,-0.152615,-0.175795,-0.007130,0.006170,0.001473
5000.551000,-0.325872,0.059348,0.106242,-0.011967,-0.004226,0.007884
