timestamp,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
15327.683000,-0.330770,-0.509647,-0.064449,-0.816479,-3.008564,-0.006772
15327.685000,-0.330752,-0.509666,-0.064466,-0.816425,-3.008584,-0.006744
15327.687000,-0.330776,-0.509643,-0.064449,-0.816516,-3.008554,-0.006773
15327.689000,-0.330782,-0.509655,-0.064440,-0.816568,-3.008520,-0.006678
15327.691000,-0.330776,-0.509669,-0.064432,-0.816467,-3.008519,-0.006682
15327.699000,-0.330762,-0.509629,-0.064464,-0.816559,-3.008578,-0.006787
15327.701000,-0.330752,-0.509660,-0.064463,-0.816490,-3.008613,-0.006750
15327.703000,-0.330778,-0.509634,-0.064454,-0.816548,-3.008518,-0.006778
15327.707000,-0.330765,-0.509653,-0.064455,-0.816538,-3.008570,-0.006751
15327.709000,-0.330772,-0.509649,-0.064463,-0.816521,-3.008569,-0.006736
15327.709000,-0.330772,-0.509649,-0.064463,-0.816521,-3.008569,-0.006736
15327.713000,-0.330755,-0.509643,-0.064457,-0.816497,-3.008566,-0.006789
15327.715000,-0.330776,-0.509645,-0.064456,-0.816543,-3.008513,-0.006759
15327.717000,-0.330763,-0.509656,-0.064451,-0.816514,-3.008546,-0.006711
15327.719000,-0.330774,-0.509657,-0.064447,-0.816494,-3.008546,-0.006698
15327.721000,-0.330774,-0.509636,-0.064459,-0.816589,-3.008530,-0.006798
15327.723000,-0.330771,-0.509643,-0.064450,-0.816575,-3.008555,-0.006779
15327.725000,-0.330782,-0.509650,-0.064445,-0.816523,-3.008511,-0.006740
15327.727000,-0.330772,-0.509645,-0.064449,-0.816493,-3.008550,-0.006781
15327.729000,-0.330755,-0.509669,-0.064439,-0.816439,-3.008567,-0.006711
15327.731000,-0.330769,-0.509642,-0.064454,-0.816548,-3.008528,-0.006765
15327.733000,-0.330770,-0.509657,-0.064446,-0.816520,-3.008563,-0.006717
15327.735000,-0.330768,-0.509646,-0.064451,-0.816510,-3.008528,-0.006774
15327.737000,-0.330768,-0.509651,-0.064465,-0.816518,-3.008571,-0.006780
15327.739000,-0.330800,-0.509662,-0.064428,-0.816522,-3.008498,-0.006666
15327.741000,-0.330764,-0.509642,-0.064452,-0.816537,-3.008562,-0.006807
15327.743000,-0.330780,-0.509643,-0.064454,-0.816506,-3.008518,-0.006784
15327.745000,-0.330780,-0.509662,-0.064448,-0.816549,-3.008532,-0.006698
15327.747000,-0.330772,-0.509665,-0.064447,-0.816540,-3.008570,-0.006711
15327.749000,-0.330776,-0.509644,-0.064445,-0.816489,-3.008520,-0.006741
15327.751000,-0.330776,-0.509638,-0.064452,-0.816548,-3.008533,-0.006781
15327.753000,-0.330778,-0.509661,-0.064430,-0.816494,-3.008540,-0.006678
15327.755000,-0.330758,-0.509657,-0.064456,-0.816485,-3.008586,-0.006752
15327.757000,-0.330782,-0.509654,-0.064437,-0.816529,-3.008513,-0.006713
15327.759000,-0.330756,-0.509634,-0.064454,-0.816521,-3.008572,-0.006823
15327.761000,-0.330762,-0.509660,-0.064467,-0.816503,-3.008574,-0.006737
15327.765000,-0.330779,-0.509657,-0.064443,-0.816493,-3.008542,-0.006724
15327.767000,-0.330768,-0.509637,-0.064459,-0.816525,-3.008514,-0.006826
15327.769000,-0.330791,-0.509653,-0.064445,-0.816546,-3.008516,-0.006733
15327.771000,-0.330764,-0.509662,-0.064451,-0.816502,-3.008574,-0.006735
15327.773000,-0.330772,-0.509670,-0.064438,-0.816492,-3.008535,-0.006706
15327.775000,-0.330763,-0.509652,-0.064464,-0.816514,-3.008550,-0.006756
15327.777000,-0.330767,-0.509639,-0.064447,-0.816497,-3.008554,-0.006798
15327.779000,-0.330793,-0.509661,-0.064431,-0.816477,-3.008556,-0.006671
15327.781000,-0.330767,-0.509665,-0.064454,-0.816507,-3.008515,-0.006741
15327.783000,-0.330738,-0.509646,-0.064472,-0.816490,-3.008609,-0.006818
15327.785000,-0.330756,-0.509665,-0.064452,-0.816402,-3.008571,-0.006737
15327.787000,-0.330759,-0.509668,-0.064460,-0.816457,-3.008564,-0.006756
15327.789000,-0.330781,-0.509669,-0.064444,-0.816473,-3.008528,-0.006672
15327.791000,-0.330755,-0.509654,-0.064445,-0.816475,-3.008559,-0.006757
15327.793000,-0.330752,-0.509650,-0.064468,-0.816497,-3.008561,-0.006775
15327.795000,-0.330775,-0.509643,-0.064463,-0.816493,-3.008533,-0.006776
15327.797000,-0.330793,-0.509671,-0.064437,-0.816488,-3.008523,-0.006668
15327.799000,-0.330773,-0.509645,-0.064455,-0.816495,-3.008548,-0.006781
15327.801000,-0.330789,-0.509655,-0.064437,-0.816535,-3.008540,-0.006671
15327.803000,-0.330776,-0.509664,-0.064441,-0.816517,-3.008552,-0.006686
15327.805000,-0.330772,-0.509633,-0.064448,-0.816508,-3.008529,-0.006820
15327.807000,-0.330768,-0.509657,-0.064431,-0.816491,-3.008530,-0.006687
15327.809000,-0.330750,-0.509658,-0.064459,-0.816503,-3.008580,-0.006752
15327.813000,-0.330743,-0.509637,-0.064468,-0.816436,-3.008562,-0.006850
15327.813000,-0.330743,-0.509637,-0.064468,-0.816436,-3.008562,-0.006850
15327.817000,-0.330749,-0.509642,-0.064473,-0.816502,-3.008580,-0.006796
15327.819000,-0.330784,-0.509662,-0.064438,-0.816530,-3.008525,-0.006706
15327.821000,-0.330781,-0.509663,-0.064442,-0.816591,-3.008534,-0.006657
15327.823000,-0.330776,-0.509648,-0.064456,-0.816552,-3.008542,-0.006729
15327.825000,-0.330787,-0.509664,-0.064425,-0.816552,-3.008536,-0.006672
15327.827000,-0.330756,-0.509655,-0.064455,-0.816452,-3.008549,-0.006789
15327.829000,-0.330775,-0.509651,-0.064430,-0.816501,-3.008562,-0.006701
15327.831000,-0.330762,-0.509650,-0.064447,-0.816478,-3.008554,-0.006740
15327.833000,-0.330766,-0.509648,-0.064459,-0.816512,-3.008531,-0.006749
15327.835000,-0.330776,-0.509649,-0.064454,-0.816519,-3.008559,-0.006746
15327.837000,-0.330763,-0.509662,-0.064458,-0.816456,-3.008558,-0.006735
15327.839000,-0.330761,-0.509648,-0.064452,-0.816498,-3.008559,-0.006772
15327.841000,-0.330766,-0.509669,-0.064435,-0.816534,-3.008536,-0.006699
15327.843000,-0.330756,-0.509650,-0.064453,-0.816512,-3.008545,-0.006782
15327.845000,-0.330758,-0.509662,-0.064461,-0.816451,-3.008542,-0.006735
15327.847000,-0.330767,-0.509660,-0.064463,-0.816517,-3.008558,-0.006745
15327.849000,-0.330767,-0.509629,-0.064471,-0.816553,-3.008552,-0.006831
15327.851000,-0.330766,-0.509628,-0.064485,-0.816560,-3.008579,-0.006832
15327.853000,-0.330764,-0.509652,-0.064456,-0.816477,-3.008558,-0.006753
15327.855000,-0.330751,-0.509659,-0.064452,-0.816523,-3.008570,-0.006737
15327.857000,-0.330767,-0.509638,-0.064462,-0.816558,-3.008559,-0.006778
15327.859000,-0.330760,-0.509653,-0.064467,-0.816539,-3.008572,-0.006797
15327.861000,-0.330765,-0.509658,-0.064452,-0.816492,-3.008537,-0.006746
15327.863000,-0.330768,-0.509661,-0.064444,-0.816479,-3.008562,-0.006730
15327.867000,-0.330760,-0.509643,-0.064462,-0.816516,-3.008544,-0.006784
15327.869000,-0.330776,-0.509659,-0.064452,-0.816510,-3.008533,-0.006750
15327.871000,-0.330743,-0.509653,-0.064457,-0.816446,-3.008605,-0.006770
15327.873000,-0.330776,-0.509658,-0.064455,-0.816535,-3.008547,-0.006729
15327.875000,-0.330768,-0.509640,-0.064460,-0.816539,-3.008566,-0.006781
15327.877000,-0.330769,-0.509662,-0.064455,-0.816481,-3.008563,-0.006729
15327.877000,-0.330746,-0.509644,-0.064478,-0.816526,-3.008594,-0.006806
15327.881000,-0.330776,-0.509654,-0.064451,-0.816524,-3.008510,-0.006741
15327.883000,-0.330781,-0.509658,-0.064441,-0.816506,-3.008509,-0.006724
15327.885000,-0.330751,-0.509639,-0.064472,-0.816484,-3.008584,-0.006824
15327.887000,-0.330762,-0.509661,-0.064451,-0.816441,-3.008569,-0.006756
15327.889000,-0.330757,-0.509650,-0.064454,-0.816493,-3.008542,-0.006764
15327.891000,-0.330761,-0.509649,-0.064453,-0.816542,-3.008571,-0.006753
15327.893000,-0.330784,-0.509673,-0.064428,-0.816506,-3.008514,-0.006656
15327.895000,-0.330773,-0.509641,-0.064463,-0.816533,-3.008556,-0.006791
15327.897000,-0.330770,-0.509659,-0.064442,-0.816515,-3.008548,-0.006756
15327.899000,-0.330772,-0.509659,-0.064428,-0.816474,-3.008533,-0.006690
15327.901000,-0.330769,-0.509667,-0.064436,-0.816508,-3.008525,-0.006687
15327.903000,-0.330785,-0.509693,-0.064421,-0.816435,-3.008535,-0.006584
15327.905000,-0.330763,-0.509656,-0.064448,-0.816462,-3.008574,-0.006745
15327.907000,-0.330772,-0.509665,-0.064445,-0.816454,-3.008541,-0.006733
15327.909000,-0.330759,-0.509658,-0.064444,-0.816536,-3.008560,-0.006720
15327.911000,-0.330778,-0.509666,-0.064438,-0.816491,-3.008537,-0.006707
15327.913000,-0.330784,-0.509662,-0.064440,-0.816453,-3.008540,-0.006691
15327.915000,-0.330786,-0.509654,-0.064448,-0.816513,-3.008536,-0.006721
15327.917000,-0.330781,-0.509648,-0.064453,-0.816551,-3.008533,-0.006740
15327.919000,-0.330778,-0.509666,-0.064440,-0.816472,-3.008535,-0.006692
15327.921000,-0.330746,-0.509644,-0.064473,-0.816489,-3.008596,-0.006786
15327.925000,-0.330757,-0.509640,-0.064453,-0.816513,-3.008544,-0.006781
15327.925000,-0.330757,-0.509640,-0.064453,-0.816513,-3.008544,-0.006781
15327.929000,-0.330743,-0.509647,-0.064452,-0.816503,-3.008582,-0.006797
15327.931000,-0.330766,-0.509653,-0.064451,-0.816525,-3.008590,-0.006718
15327.933000,-0.330772,-0.509654,-0.064457,-0.816515,-3.008537,-0.006764
15327.935000,-0.330762,-0.509651,-0.064453,-0.816512,-3.008543,-0.006739
15327.937000,-0.330768,-0.509641,-0.064448,-0.816512,-3.008539,-0.006767
15327.939000,-0.330789,-0.509631,-0.064461,-0.816573,-3.008542,-0.006817
15327.941000,-0.330757,-0.509660,-0.064444,-0.816501,-3.008579,-0.006711
15327.943000,-0.330770,-0.509664,-0.064448,-0.816489,-3.008531,-0.006730
15327.945000,-0.330780,-0.509653,-0.064439,-0.816478,-3.008557,-0.006712
15327.947000,-0.330751,-0.509650,-0.064458,-0.816498,-3.008554,-0.006755
15327.949000,-0.330773,-0.509671,-0.064440,-0.816516,-3.008545,-0.006670
15327.951000,-0.330770,-0.509647,-0.064455,-0.816478,-3.008564,-0.006773
15327.953000,-0.330778,-0.509661,-0.064434,-0.816452,-3.008535,-0.006715
15327.955000,-0.330765,-0.509671,-0.064436,-0.816454,-3.008547,-0.006744
15327.957000,-0.330777,-0.509649,-0.064447,-0.816530,-3.008527,-0.006749
15327.959000,-0.330775,-0.509657,-0.064450,-0.816571,-3.008538,-0.006729
15327.961000,-0.330764,-0.509657,-0.064446,-0.816471,-3.008542,-0.006748
15327.963000,-0.330774,-0.509647,-0.064466,-0.816471,-3.008528,-0.006786
15327.965000,-0.330784,-0.509663,-0.064432,-0.816464,-3.008510,-0.006692
15327.967000,-0.330766,-0.509649,-0.064445,-0.816517,-3.008560,-0.006746
15327.969000,-0.330804,-0.509671,-0.064427,-0.816524,-3.008508,-0.006654
15327.971000,-0.330772,-0.509639,-0.064462,-0.816615,-3.008551,-0.006754
15327.973000,-0.330765,-0.509662,-0.064437,-0.816496,-3.008547,-0.006736
15327.975000,-0.330754,-0.509647,-0.064469,-0.816500,-3.008576,-0.006780
15327.977000,-0.330748,-0.509652,-0.064449,-0.816432,-3.008538,-0.006787
15327.981000,-0.330774,-0.509661,-0.064443,-0.816556,-3.008548,-0.006704
15327.983000,-0.330765,-0.509662,-0.064458,-0.816482,-3.008572,-0.006717
15327.985000,-0.330741,-0.509654,-0.064470,-0.816429,-3.008596,-0.006781
15327.987000,-0.330775,-0.509641,-0.064468,-0.816556,-3.008550,-0.006790
15327.989000,-0.330783,-0.509655,-0.064438,-0.816530,-3.008536,-0.006694
15327.991000,-0.330780,-0.509667,-0.064431,-0.816475,-3.008535,-0.006692
15327.993000,-0.330765,-0.509669,-0.064436,-0.816458,-3.008557,-0.006699
15327.995000,-0.330771,-0.509654,-0.064453,-0.816512,-3.008532,-0.006750
15327.997000,-0.330774,-0.509640,-0.064458,-0.816534,-3.008549,-0.006774
15327.999000,-0.330780,-0.509673,-0.064431,-0.816526,-3.008519,-0.006645
15328.001000,-0.330791,-0.509629,-0.064451,-0.816576,-3.008487,-0.006795
15328.003000,-0.330770,-0.509648,-0.064468,-0.816498,-3.008560,-0.006772
15328.005000,-0.330761,-0.509624,-0.064477,-0.816534,-3.008557,-0.006831
15328.007000,-0.330755,-0.509654,-0.064470,-0.816458,-3.008570,-0.006772
15328.009000,-0.330790,-0.509666,-0.064435,-0.816510,-3.008519,-0.006673
15328.011000,-0.330752,-0.509660,-0.064458,-0.816519,-3.008570,-0.006735
15328.013000,-0.330769,-0.509672,-0.064447,-0.816518,-3.008562,-0.006675
15328.015000,-0.330793,-0.509645,-0.064435,-0.816560,-3.008490,-0.006750
15328.017000,-0.330761,-0.509654,-0.064457,-0.816518,-3.008559,-0.006745
15328.019000,-0.330790,-0.509667,-0.064413,-0.816503,-3.008500,-0.006620
15328.021000,-0.330751,-0.509644,-0.064469,-0.816503,-3.008588,-0.006813
15328.023000,-0.330767,-0.509634,-0.064470,-0.816501,-3.008570,-0.006807
15328.025000,-0.330760,-0.509674,-0.064435,-0.816399,-3.008572,-0.006696
15328.027000,-0.330793,-0.509660,-0.064432,-0.816530,-3.008513,-0.006670
15328.029000,-0.330769,-0.509658,-0.064442,-0.816437,-3.008548,-0.006774
15328.031000,-0.330784,-0.509667,-0.064424,-0.816506,-3.008509,-0.006684
15328.033000,-0.330761,-0.509658,-0.064448,-0.816487,-3.008579,-0.006735
15328.037000,-0.330777,-0.509660,-0.064442,-0.816534,-3.008542,-0.006711
15328.039000,-0.330768,-0.509655,-0.064447,-0.816521,-3.008567,-0.006733
15328.041000,-0.330782,-0.509649,-0.064457,-0.816516,-3.008548,-0.006756
15328.043000,-0.330774,-0.509651,-0.064447,-0.816534,-3.008538,-0.006741
15328.045000,-0.330772,-0.509645,-0.064457,-0.816493,-3.008544,-0.006765
15328.047000,-0.330782,-0.509655,-0.064441,-0.816533,-3.008549,-0.006733
15328.049000,-0.330752,-0.509665,-0.064450,-0.816464,-3.008588,-0.006709
15328.051000,-0.330765,-0.509643,-0.064465,-0.816517,-3.008561,-0.006789
15328.053000,-0.330784,-0.509660,-0.064441,-0.816518,-3.008551,-0.006686
15328.055000,-0.330760,-0.509643,-0.064461,-0.816516,-3.008551,-0.006801
15328.057000,-0.330787,-0.509674,-0.064415,-0.816486,-3.008511,-0.006638
15328.059000,-0.330752,-0.509656,-0.064465,-0.816461,-3.008580,-0.006762
15328.061000,-0.330768,-0.509640,-0.064456,-0.816481,-3.008574,-0.006765
15328.063000,-0.330780,-0.509668,-0.064431,-0.816528,-3.008520,-0.006689
15328.065000,-0.330770,-0.509649,-0.064448,-0.816471,-3.008539,-0.006774
15328.067000,-0.330728,-0.509651,-0.064463,-0.816455,-3.008624,-0.006793
15328.069000,-0.330784,-0.509646,-0.064441,-0.816554,-3.008543,-0.006729
15328.071000,-0.330749,-0.509657,-0.064453,-0.816522,-3.008576,-0.006753
15328.073000,-0.330772,-0.509639,-0.064466,-0.816591,-3.008539,-0.006789
15328.075000,-0.330768,-0.509661,-0.064439,-0.816477,-3.008557,-0.006712
15328.077000,-0.330752,-0.509666,-0.064465,-0.816407,-3.008595,-0.006763
15328.079000,-0.330771,-0.509633,-0.064473,-0.816581,-3.008573,-0.006830
15328.081000,-0.330766,-0.509664,-0.064456,-0.816556,-3.008554,-0.006719
15328.083000,-0.330772,-0.509651,-0.064446,-0.816470,-3.008532,-0.006759
15328.085000,-0.330752,-0.509655,-0.064448,-0.816560,-3.008569,-0.006727
15328.087000,-0.330780,-0.509642,-0.064460,-0.816594,-3.008552,-0.006781
15328.091000,-0.330762,-0.509649,-0.064458,-0.816497,-3.008559,-0.006771
15328.091000,-0.330762,-0.509649,-0.064458,-0.816497,-3.008559,-0.006771
15328.093000,-0.330768,-0.509651,-0.064448,-0.816476,-3.008548,-0.006765
15328.095000,-0.330776,-0.509644,-0.064444,-0.816451,-3.008538,-0.006760
15328.099000,-0.330777,-0.509643,-0.064452,-0.816537,-3.008554,-0.006788
15328.101000,-0.330760,-0.509637,-0.064464,-0.816538,-3.008562,-0.006806
15328.103000,-0.330781,-0.509639,-0.064451,-0.816446,-3.008511,-0.006760
15328.105000,-0.330774,-0.509672,-0.064427,-0.816494,-3.008546,-0.006653
15328.107000,-0.330786,-0.509638,-0.064442,-0.816546,-3.008531,-0.006768
15328.109000,-0.330756,-0.509665,-0.064437,-0.816441,-3.008578,-0.006701
15328.111000,-0.330759,-0.509673,-0.064452,-0.816479,-3.008563,-0.006728
15328.113000,-0.330766,-0.509665,-0.064441,-0.816510,-3.008544,-0.006741
15328.115000,-0.330760,-0.509657,-0.064444,-0.816537,-3.008559,-0.006720
15328.117000,-0.330780,-0.509652,-0.064442,-0.816551,-3.008531,-0.006696
15328.119000,-0.330763,-0.509641,-0.064450,-0.816478,-3.008565,-0.006775
15328.121000,-0.330751,-0.509645,-0.064470,-0.816500,-3.008582,-0.006795
15328.123000,-0.330785,-0.509641,-0.064448,-0.816573,-3.008532,-0.006756
15328.125000,-0.330797,-0.509638,-0.064447,-0.816664,-3.008512,-0.006730
15328.127000,-0.330760,-0.509643,-0.064460,-0.816475,-3.008561,-0.006801
15328.129000,-0.330767,-0.509634,-0.064475,-0.816554,-3.008563,-0.006824
15328.131000,-0.330782,-0.509645,-0.064442,-0.816545,-3.008516,-0.006730
15328.133000,-0.330760,-0.509647,-0.064453,-0.816543,-3.008576,-0.006768
15328.135000,-0.330769,-0.509668,-0.064440,-0.816526,-3.008526,-0.006702
15328.137000,-0.330782,-0.509648,-0.064457,-0.816514,-3.008549,-0.006758
15328.139000,-0.330761,-0.509648,-0.064452,-0.816554,-3.008543,-0.006772
15328.141000,-0.330781,-0.509665,-0.064421,-0.816430,-3.008529,-0.006683
15328.143000,-0.330764,-0.509637,-0.064457,-0.816534,-3.008545,-0.006799
15328.145000,-0.330755,-0.509644,-0.064463,-0.816497,-3.008566,-0.006790
15328.147000,-0.330771,-0.509649,-0.064454,-0.816472,-3.008538,-0.006775
15328.151000,-0.330775,-0.509658,-0.064449,-0.816517,-3.008552,-0.006728
15328.153000,-0.330785,-0.509652,-0.064442,-0.816586,-3.008517,-0.006723
15328.155000,-0.330770,-0.509627,-0.064478,-0.816540,-3.008568,-0.006825
15328.157000,-0.330789,-0.509667,-0.064435,-0.816508,-3.008519,-0.006671
15328.159000,-0.330770,-0.509633,-0.064458,-0.816476,-3.008553,-0.006782
15328.161000,-0.330767,-0.509660,-0.064438,-0.816462,-3.008568,-0.006732
15328.163000,-0.330785,-0.509672,-0.064434,-0.816534,-3.008539,-0.006670
15328.165000,-0.330759,-0.509643,-0.064467,-0.816517,-3.008556,-0.006814
15328.167000,-0.330755,-0.509653,-0.064475,-0.816471,-3.008611,-0.006736
15328.169000,-0.330760,-0.509644,-0.064453,-0.816495,-3.008555,-0.006797
15328.171000,-0.330793,-0.509665,-0.064433,-0.816489,-3.008519,-0.006696
15328.173000,-0.330780,-0.509653,-0.064456,-0.816510,-3.008532,-0.006748
15328.175000,-0.330774,-0.509662,-0.064443,-0.816517,-3.008559,-0.006704
15328.177000,-0.330741,-0.509659,-0.064466,-0.816504,-3.008586,-0.006771
15328.179000,-0.330748,-0.509630,-0.064488,-0.816563,-3.008592,-0.006866
15328.181000,-0.330783,-0.509639,-0.064455,-0.816571,-3.008540,-0.006772
15328.183000,-0.330762,-0.509650,-0.064446,-0.816477,-3.008552,-0.006738
15328.185000,-0.330752,-0.509644,-0.064468,-0.816468,-3.008598,-0.006814
15328.187000,-0.330776,-0.509638,-0.064446,-0.816521,-3.008564,-0.006764
15328.189000,-0.330786,-0.509653,-0.064442,-0.816532,-3.008531,-0.006723
15328.191000,-0.330778,-0.509655,-0.064440,-0.816519,-3.008557,-0.006703
15328.193000,-0.330767,-0.509639,-0.064467,-0.816596,-3.008556,-0.006795
15328.195000,-0.330761,-0.509644,-0.064459,-0.816438,-3.008571,-0.006799
15328.197000,-0.330809,-0.509663,-0.064410,-0.816476,-3.008481,-0.006665
15328.199000,-0.330762,-0.509670,-0.064444,-0.816479,-3.008562,-0.006685
15328.201000,-0.330755,-0.509648,-0.064456,-0.816535,-3.008561,-0.006764
15328.203000,-0.330783,-0.509650,-0.064446,-0.816513,-3.008536,-0.006724
15328.207000,-0.330789,-0.509641,-0.064447,-0.816547,-3.008522,-0.006749
15328.209000,-0.330770,-0.509668,-0.064435,-0.816517,-3.008551,-0.006686
15328.209000,-0.330770,-0.509668,-0.064435,-0.816517,-3.008551,-0.006686
15328.211000,-0.330751,-0.509660,-0.064455,-0.816422,-3.008580,-0.006771
15328.215000,-0.330752,-0.509665,-0.064448,-0.816486,-3.008589,-0.006726
15328.217000,-0.330782,-0.509680,-0.064431,-0.816488,-3.008517,-0.006654
15328.219000,-0.330759,-0.509667,-0.064444,-0.816535,-3.008560,-0.006722
15328.221000,-0.330766,-0.509617,-0.064477,-0.816539,-3.008568,-0.006868
15328.223000,-0.330764,-0.509652,-0.064462,-0.816482,-3.008565,-0.006773
15328.225000,-0.330762,-0.509655,-0.064446,-0.816495,-3.008553,-0.006713
15328.227000,-0.330757,-0.509649,-0.064466,-0.816485,-3.008580,-0.006781
15328.229000,-0.330767,-0.509649,-0.064443,-0.816555,-3.008555,-0.006763
15328.231000,-0.330761,-0.509658,-0.064468,-0.816488,-3.008607,-0.006734
15328.233000,-0.330767,-0.509639,-0.064450,-0.816557,-3.008554,-0.006763
15328.235000,-0.330769,-0.509641,-0.064466,-0.816539,-3.008566,-0.006781
15328.237000,-0.330765,-0.509649,-0.064462,-0.816500,-3.008575,-0.006777
15328.239000,-0.330767,-0.509650,-0.064444,-0.816511,-3.008533,-0.006750
15328.241000,-0.330766,-0.509654,-0.064446,-0.816536,-3.008553,-0.006703
15328.243000,-0.330767,-0.509640,-0.064457,-0.816459,-3.008571,-0.006816
15328.245000,-0.330761,-0.509634,-0.064471,-0.816560,-3.008573,-0.006812
15328.247000,-0.330761,-0.509654,-0.064452,-0.816579,-3.008565,-0.006727
15328.249000,-0.330782,-0.509669,-0.064437,-0.816552,-3.008536,-0.006671
15328.251000,-0.330761,-0.509639,-0.064462,-0.816513,-3.008538,-0.006807
15328.253000,-0.330756,-0.509659,-0.064441,-0.816475,-3.008546,-0.006761
15328.257000,-0.330771,-0.509675,-0.064437,-0.816476,-3.008545,-0.006681
15328.259000,-0.330755,-0.509669,-0.064451,-0.816433,-3.008546,-0.006730
15328.259000,-0.330755,-0.509669,-0.064451,-0.816433,-3.008546,-0.006730
15328.263000,-0.330758,-0.509681,-0.064436,-0.816405,-3.008579,-0.006642
15328.265000,-0.330771,-0.509658,-0.064445,-0.816513,-3.008536,-0.006722
15328.267000,-0.330782,-0.509648,-0.064464,-0.816554,-3.008540,-0.006759
15328.269000,-0.330751,-0.509648,-0.064450,-0.816481,-3.008564,-0.006776
15328.271000,-0.330783,-0.509650,-0.064443,-0.816514,-3.008543,-0.006739
15328.273000,-0.330774,-0.509682,-0.064419,-0.816475,-3.008549,-0.006650
15328.275000,-0.330771,-0.509658,-0.064435,-0.816516,-3.008552,-0.006687
15328.277000,-0.330743,-0.509647,-0.064452,-0.816521,-3.008577,-0.006796
15328.279000,-0.330770,-0.509657,-0.064446,-0.816539,-3.008558,-0.006720
15328.281000,-0.330770,-0.509651,-0.064450,-0.816553,-3.008542,-0.006729
15328.283000,-0.330784,-0.509650,-0.064445,-0.816587,-3.008515,-0.006722
15328.285000,-0.330741,-0.509639,-0.064476,-0.816490,-3.008610,-0.006819
15328.287000,-0.330765,-0.509648,-0.064451,-0.816530,-3.008533,-0.006764
15328.289000,-0.330765,-0.509642,-0.064453,-0.816534,-3.008554,-0.006787
15328.291000,-0.330757,-0.509660,-0.064438,-0.816520,-3.008575,-0.006709
15328.293000,-0.330755,-0.509642,-0.064457,-0.816519,-3.008560,-0.006792
15328.295000,-0.330772,-0.509649,-0.064441,-0.816477,-3.008558,-0.006755
15328.297000,-0.330789,-0.509650,-0.064438,-0.816551,-3.008530,-0.006696
15328.299000,-0.330776,-0.509658,-0.064456,-0.816541,-3.008569,-0.006710
15328.301000,-0.330762,-0.509650,-0.064462,-0.816480,-3.008570,-0.006789
15328.303000,-0.330763,-0.509644,-0.064451,-0.816559,-3.008568,-0.006726
15328.307000,-0.330757,-0.509655,-0.064452,-0.816500,-3.008576,-0.006740
15328.309000,-0.330783,-0.509675,-0.064428,-0.816454,-3.008538,-0.006646
15328.309000,-0.330750,-0.509648,-0.064451,-0.816540,-3.008576,-0.006770
15328.311000,-0.330760,-0.509653,-0.064451,-0.816500,-3.008563,-0.006746
15328.315000,-0.330763,-0.509645,-0.064466,-0.816502,-3.008576,-0.006780
15328.317000,-0.330774,-0.509652,-0.064446,-0.816510,-3.008543,-0.006739
15328.319000,-0.330769,-0.509641,-0.064458,-0.816435,-3.008543,-0.006800
15328.321000,-0.330750,-0.509649,-0.064463,-0.816504,-3.008588,-0.006771
15328.323000,-0.330772,-0.509650,-0.064454,-0.816477,-3.008559,-0.006755
15328.325000,-0.330780,-0.509648,-0.064437,-0.816449,-3.008519,-0.006710
15328.327000,-0.330770,-0.509664,-0.064436,-0.816477,-3.008556,-0.006710
15328.329000,-0.330737,-0.509656,-0.064444,-0.816522,-3.008581,-0.006766
15328.331000,-0.330745,-0.509658,-0.064460,-0.816433,-3.008617,-0.006758
15328.333000,-0.330759,-0.509642,-0.064444,-0.816514,-3.008544,-0.006782
15328.335000,-0.330775,-0.509642,-0.064447,-0.816513,-3.008543,-0.006739
15328.337000,-0.330786,-0.509633,-0.064460,-0.816571,-3.008533,-0.006755
15328.339000,-0.330792,-0.509660,-0.064430,-0.816528,-3.008521,-0.006689
15328.341000,-0.330777,-0.509638,-0.064461,-0.816536,-3.008554,-0.006751
15328.343000,-0.330782,-0.509643,-0.064454,-0.816492,-3.008543,-0.006766
15328.345000,-0.330746,-0.509655,-0.064455,-0.816447,-3.008595,-0.006753
15328.347000,-0.330791,-0.509647,-0.064442,-0.816546,-3.008505,-0.006743
15328.349000,-0.330776,-0.509649,-0.064440,-0.816530,-3.008527,-0.006747
15328.351000,-0.330744,-0.509663,-0.064464,-0.816484,-3.008586,-0.006751
15328.355000,-0.330755,-0.509648,-0.064456,-0.816479,-3.008576,-0.006764
15328.357000,-0.330768,-0.509645,-0.064463,-0.816483,-3.008571,-0.006790
15328.359000,-0.330764,-0.509662,-0.064439,-0.816459,-3.008550,-0.006720
15328.361000,-0.330784,-0.509655,-0.064448,-0.816552,-3.008536,-0.006713
15328.363000,-0.330778,-0.509661,-0.064440,-0.816472,-3.008529,-0.006713
15328.365000,-0.330769,-0.509647,-0.064451,-0.816496,-3.008554,-0.006754
15328.367000,-0.330767,-0.509641,-0.064465,-0.816513,-3.008551,-0.006797
15328.369000,-0.330777,-0.509670,-0.064432,-0.816487,-3.008512,-0.006678
15328.371000,-0.330755,-0.509649,-0.064467,-0.816461,-3.008588,-0.006783
15328.373000,-0.330778,-0.509656,-0.064444,-0.816485,-3.008515,-0.006723
15328.375000,-0.330769,-0.509672,-0.064443,-0.816435,-3.008540,-0.006715
